node1,node2,weight
41,64,0.55
7,41,0.75
64,3,0.55
64,1,0.65
64,7,0.65
64,68,0.55
64,41,0.55
13,41,0.7
41,13,0.65
41,70,0.55
41,1,0.9
41,4,0.55
41,68,0.55
2,41,0.6
1,64,0.65
7,64,0.75
19,64,0.65
68,64,0.55
57,64,0.75
36,41,0.6
4,41,0.55
68,41,0.55
70,41,0.55
60,41,0.55
41,36,0.6
41,10,0.7
1,33,0.85
17,4,0.55
7,17,0.8
7,36,0.65
7,5,0.55
7,47,0.55
7,21,0.75
7,72,0.6
39,4,0.55
57,4,0.6
64,57,0.65
19,4,0.65
61,4,0.65
7,68,0.65
7,20,0.7
7,13,0.55
7,35,0.6
1,35,0.7
1,57,0.8
35,70,0.55
15,70,0.55
1,51,0.55
7,55,0.55
7,1,0.85
7,28,0.6
1,41,0.9
1,39,0.9
35,26,0.55
35,7,0.6
35,56,0.6
35,6,0.6
35,69,0.55
1,47,0.65
1,56,0.6
5,7,0.55
39,7,0.65
2,7,0.75
68,7,0.6
19,7,0.95
41,7,0.95
23,7,0.75
28,7,0.55
57,7,0.9
1,7,0.95
54,7,0.8
41,60,0.55
19,1,0.95
