node1,node2,weight
7,54,0.75
7,55,0.55
7,3,0.8
7,2,0.75
7,39,0.75
7,36,0.65
7,100,0.6
7,47,0.55
7,68,0.65
7,96,0.55
7,5,0.55
7,1,0.85
5,7,0.55
47,7,0.55
19,7,0.95
113,7,0.9
78,7,0.55
75,7,0.65
2,7,0.75
7,64,0.75
54,62,0.6
54,7,0.8
54,45,0.6
54,2,0.6
54,1,0.55
54,13,0.6
7,116,0.6
13,7,0.55
23,7,0.75
29,7,0.6
17,7,0.7
89,7,0.6
4,7,0.85
7,21,0.75
7,72,0.6
7,4,0.7
1,54,0.55
13,54,0.6
62,54,0.6
2,54,0.6
45,54,0.6
7,19,0.75
100,7,0.7
60,7,0.85
33,7,0.6
56,60,0.6
88,7,0.65
108,7,0.55
1,7,0.95
1,15,0.55
1,21,0.8
1,9,0.6
1,81,0.55
1,3,0.8
1,8,0.85
1,64,0.65
57,64,0.75
34,7,0.55
35,7,0.6
36,7,0.7
57,7,0.9
41,64,0.55
1,35,0.7
1,6,0.9
1,10,0.85
1,20,0.6
1,51,0.55
1,68,0.6
1,109,0.55
94,64,0.55
55,7,0.55
104,64,0.75
7,62,0.8
69,62,0.55
115,62,0.0
2,62,0.9
45,62,0.75
75,62,0.6
80,64,0.55
53,7,0.7
68,7,0.6
19,64,0.65
112,64,0.6
28,7,0.55
76,7,0.55
80,7,0.55
21,8,0.95
4,45,0.8
53,45,0.6
7,89,0.6
7,108,0.55
7,35,0.6
7,109,0.55
7,23,0.7
39,45,0.55
104,13,0.7
1,110,0.55
41,7,0.95
109,7,0.55
1,47,0.65
1,36,0.65
96,112,0.55
96,15,0.7
96,106,0.55
96,13,0.55
96,35,0.55
96,104,0.6
96,7,0.6
1,114,0.6
1,111,0.6
1,62,0.25
4,62,0.85
93,62,0.65
1,19,0.8
76,110,0.65
76,1,0.6
114,39,0.55
56,7,0.65
100,64,0.55
6,7,0.75
