node1,node2,weight
1,64,0.65
17,1,0.95
8,1,0.65
33,1,0.9
6,1,0.9
64,1,0.65
39,1,0.9
13,1,0.9
1,36,0.65
1,23,0.8
1,41,0.9
1,39,0.9
1,29,0.7
1,10,0.85
60,1,0.85
64,41,0.55
64,68,0.55
64,7,0.65
64,57,0.65
7,1,0.85
51,1,0.55
4,1,1.0
29,1,0.7
32,1,0.55
56,1,0.6
1,17,0.95
6,32,0.55
6,5,0.6
6,2,0.7
6,7,0.75
13,17,0.6
39,4,0.55
1,4,1.0
31,4,0.6
19,4,0.65
57,4,0.6
23,17,0.55
7,60,0.75
21,60,0.75
2,60,0.75
41,60,0.55
29,60,0.6
39,17,0.65
57,33,0.55
51,33,0.55
7,33,0.6
35,33,0.65
1,33,0.85
4,17,0.65
1,13,0.65
1,9,0.6
1,54,0.55
1,2,0.9
1,57,0.8
5,1,0.65
7,17,0.8
33,35,0.7
33,7,0.6
33,51,0.55
33,57,0.55
21,2,0.75
35,1,0.55
41,1,0.9
57,1,0.85
36,1,0.7
68,1,0.6
41,68,0.55
7,68,0.65
1,68,0.6
45,62,0.75
