node1,node2,weight
7,47,0.55
7,13,0.55
41,7,0.95
96,7,0.6
19,7,0.95
89,7,0.6
53,7,0.7
4,7,0.85
78,7,0.55
7,36,0.65
7,33,0.6
7,34,0.55
7,80,0.65
7,96,0.55
7,23,0.7
7,89,0.6
7,72,0.6
7,62,0.8
7,60,0.75
39,7,0.65
76,7,0.55
35,7,0.6
57,7,0.9
36,7,0.7
1,7,0.95
7,6,0.65
23,7,0.75
64,7,0.65
34,7,0.55
7,35,0.6
1,47,0.65
7,54,0.75
77,20,0.65
5,7,0.55
15,96,0.65
13,96,0.55
93,96,0.6
51,96,0.6
35,96,0.55
70,96,0.55
80,7,0.55
7,5,0.55
7,57,0.7
7,19,0.75
7,78,0.55
2,7,0.75
7,53,0.7
7,41,0.75
7,21,0.75
88,7,0.65
7,64,0.75
7,28,0.6
7,3,0.8
7,68,0.65
13,7,0.55
1,80,0.6
64,68,0.55
64,1,0.65
64,41,0.55
64,3,0.55
64,94,0.55
64,57,0.65
64,80,0.55
72,4,0.7
72,21,0.55
60,87,0.55
6,7,0.75
41,89,0.55
54,7,0.8
36,46,0.55
36,37,0.55
36,21,0.6
36,41,0.6
36,35,0.6
36,1,0.7
97,15,0.6
45,54,0.6
7,55,0.55
2,1,0.9
56,1,0.6
13,1,0.9
17,1,0.95
8,1,0.65
33,1,0.9
77,1,0.65
7,20,0.7
29,7,0.6
28,7,0.55
55,7,0.55
7,2,0.75
7,39,0.75
15,97,0.6
68,97,0.55
75,7,0.65
47,7,0.55
6,4,0.6
6,35,0.7
6,32,0.55
6,1,0.9
6,5,0.6
6,2,0.7
