node1,node2,weight
110,104,0.55
153,104,0.6
155,110,0.55
41,110,0.55
143,110,0.55
7,110,0.65
104,110,0.6
2,110,0.55
134,110,0.55
64,104,1.0
104,35,0.65
104,111,0.7
104,60,0.65
104,149,0.55
104,132,0.55
104,96,0.55
104,51,0.55
51,104,0.55
144,110,0.55
76,110,0.65
35,110,0.6
1,110,0.55
108,104,0.55
112,110,0.55
142,110,0.55
132,104,0.55
104,88,0.65
104,13,0.7
149,104,0.55
60,104,0.6
57,110,0.55
100,101,0.55
1,76,0.6
100,111,0.55
110,134,0.55
110,7,0.55
110,41,0.55
110,57,0.55
110,143,0.55
110,76,0.6
110,144,0.55
100,1,0.65
100,7,0.7
110,2,0.55
110,142,0.55
110,155,0.55
110,1,0.55
100,64,0.55
60,29,0.6
60,1,0.85
60,7,0.85
60,87,0.55
60,100,0.6
60,112,0.7
60,142,0.55
60,108,0.55
100,60,0.6
104,41,0.55
104,153,0.6
104,113,0.55
100,132,0.55
35,143,0.65
35,104,0.65
35,70,0.55
35,26,0.55
35,6,0.6
35,69,0.55
35,7,0.6
41,60,0.55
88,60,0.7
135,29,0.55
112,60,0.7
1,60,0.9
56,60,0.6
21,60,0.75
29,60,0.6
159,60,0.6
51,29,0.55
21,1,0.9
8,1,0.65
32,1,0.55
75,1,0.6
57,1,0.85
2,1,0.9
5,1,0.65
52,29,0.55
64,142,0.55
2,142,0.55
7,142,0.65
132,142,0.55
143,142,0.6
62,29,0.55
33,35,0.7
79,35,0.55
36,35,0.6
95,35,0.55
6,35,0.7
56,35,0.6
13,29,0.6
41,4,0.55
41,70,0.55
41,141,0.55
41,89,0.55
41,140,0.55
41,104,0.55
41,157,0.55
1,29,0.7
2,60,0.75
2,62,0.9
2,6,0.75
2,156,0.55
2,39,0.9
77,112,0.55
87,60,0.55
143,153,0.55
144,153,0.55
7,153,0.6
78,60,0.55
7,29,0.6
77,60,0.7
149,35,0.7
1,35,0.7
26,35,0.65
69,35,0.6
142,60,0.55
60,41,0.55
60,78,0.55
60,88,0.6
60,21,0.55
60,147,0.55
7,96,0.55
19,64,0.65
138,1,0.55
39,1,0.9
115,1,0.55
125,1,0.75
23,1,0.85
6,1,0.9
142,64,0.55
113,104,0.55
149,64,0.6
1,2,0.9
1,15,0.55
1,57,0.8
1,81,0.55
1,34,0.55
1,74,0.55
1,115,0.55
7,64,0.75
1,64,0.65
1,104,0.55
111,104,0.7
80,64,0.55
13,96,0.55
93,96,0.6
15,96,0.65
106,96,0.55
51,96,0.6
35,96,0.55
