node1,node2,weight
7,120,0.75
7,110,0.65
120,7,0.75
120,13,0.65
7,143,0.7
13,120,0.6
29,120,0.6
1,120,0.65
7,134,0.65
7,60,0.75
7,132,0.75
7,47,0.55
7,122,0.55
7,2,0.75
7,39,0.75
7,96,0.55
7,13,0.55
7,19,0.75
7,152,0.6
7,34,0.55
7,76,0.55
7,53,0.7
7,108,0.55
57,25,0.6
57,33,0.55
13,7,0.55
39,7,0.65
110,7,0.55
144,7,0.55
116,7,0.6
34,7,0.55
47,7,0.55
57,64,0.75
137,7,0.55
56,7,0.65
100,7,0.7
134,7,0.65
33,7,0.6
41,7,0.95
57,7,0.9
36,7,0.7
108,7,0.55
17,7,0.7
21,7,0.75
109,7,0.55
57,4,0.6
7,155,0.7
7,111,0.55
7,33,0.6
7,3,0.8
7,62,0.8
57,144,0.55
166,7,0.65
132,7,1.0
4,7,0.85
142,7,0.7
1,7,0.95
57,110,0.55
2,7,0.75
133,7,0.55
161,7,0.65
113,7,0.9
125,7,0.7
135,2,0.55
104,110,0.6
29,7,0.6
80,7,0.55
141,7,0.65
53,7,0.7
1,110,0.55
7,72,0.6
7,100,0.6
7,35,0.6
7,41,0.75
7,68,0.65
7,141,0.6
7,89,0.6
155,110,0.55
5,7,0.55
143,7,0.75
68,7,0.6
76,110,0.65
142,110,0.55
166,156,0.6
166,158,0.55
166,64,0.55
166,2,0.55
166,113,0.55
166,152,0.55
112,110,0.55
45,39,0.6
77,39,0.65
114,39,0.55
4,39,0.55
149,39,0.7
167,39,0.9
143,110,0.55
111,7,0.55
96,7,0.6
155,7,0.75
122,7,0.55
19,7,0.95
2,110,0.55
7,21,0.75
7,113,0.75
7,133,0.55
7,36,0.65
41,110,0.55
23,7,0.75
6,7,0.75
134,110,0.55
7,64,0.75
7,156,0.55
7,56,0.65
7,4,0.7
7,153,0.6
1,56,0.6
1,80,0.6
149,80,0.75
7,80,0.65
64,80,0.55
143,80,0.55
60,56,0.6
7,28,0.6
7,166,0.55
7,54,0.75
7,116,0.6
13,56,0.55
35,56,0.6
110,155,0.55
113,166,0.55
96,106,0.55
2,39,0.9
1,39,0.9
115,39,0.55
143,39,0.6
96,15,0.7
7,57,0.7
7,20,0.7
7,23,0.7
96,35,0.55
7,129,0.7
7,159,0.55
7,17,0.8
7,29,0.6
96,13,0.55
45,62,0.75
69,62,0.55
29,62,0.6
2,62,0.9
1,62,0.25
75,62,0.6
96,104,0.6
7,1,0.85
96,112,0.55
7,161,0.65
7,137,0.55
95,70,0.65
35,7,0.6
149,62,0.55
4,62,0.85
54,62,0.6
93,62,0.65
55,7,0.55
110,144,0.55
110,41,0.55
110,142,0.55
110,57,0.55
110,143,0.55
110,134,0.55
110,104,0.55
