node1,node2,weight
4,2,0.8
149,2,0.55
1,4,1.0
87,4,0.55
31,4,0.6
72,4,0.7
66,4,0.6
39,4,0.55
125,4,0.6
6,2,0.7
4,19,0.8
4,13,0.9
4,41,0.55
4,87,0.55
4,72,0.7
4,17,0.65
4,35,0.75
167,2,0.9
21,2,0.75
54,2,0.6
7,2,0.75
1,2,0.9
39,2,0.9
10,2,0.85
13,2,0.6
4,45,0.8
4,61,0.6
4,7,0.85
4,39,0.55
7,19,0.75
80,7,0.55
61,77,0.7
61,20,0.9
61,2,0.6
61,4,0.65
61,109,1.0
166,7,0.65
4,1,1.0
4,6,0.75
4,62,0.85
4,57,0.75
5,7,0.55
166,2,0.55
132,2,0.6
55,7,0.55
29,7,0.6
2,6,0.75
2,21,0.75
2,20,0.75
2,23,0.75
2,135,0.6
2,54,0.6
2,110,0.55
2,62,0.9
2,77,0.6
2,4,0.75
100,7,0.7
72,21,0.55
72,132,0.6
72,113,0.55
53,7,0.7
77,125,0.55
1,125,0.6
113,125,0.6
4,125,0.6
7,125,0.65
171,125,0.55
76,7,0.55
1,31,0.6
4,31,0.55
17,149,0.6
113,72,0.55
10,3,0.85
10,21,0.9
10,8,0.55
10,41,0.9
10,1,0.9
10,6,0.85
10,25,1.0
113,135,0.6
31,1,0.65
113,57,0.6
87,60,0.55
113,132,0.65
1,62,0.25
54,62,0.6
29,62,0.6
45,62,0.75
7,62,0.8
113,173,0.6
149,4,0.85
45,4,0.75
7,4,0.7
113,104,0.55
113,158,0.55
1,80,0.6
13,4,0.9
166,158,0.55
166,156,0.6
166,113,0.55
166,64,0.55
166,152,0.55
60,29,0.6
62,29,0.55
7,129,0.7
7,57,0.7
7,171,0.7
7,5,0.55
7,54,0.75
7,108,0.55
7,21,0.75
7,72,0.6
62,75,0.6
135,2,0.55
135,152,0.55
135,143,0.55
135,1,0.55
135,113,0.6
135,29,0.55
135,178,0.55
62,149,0.55
2,132,0.6
2,13,0.55
2,178,0.65
2,39,0.9
2,41,0.6
62,54,0.6
173,113,0.55
132,113,0.65
104,113,0.55
125,113,0.6
7,113,0.75
62,69,0.55
60,87,0.55
74,1,0.55
68,7,0.6
113,7,0.9
23,113,0.7
108,7,0.55
104,108,0.55
125,108,0.55
60,108,0.55
23,108,0.55
122,7,0.55
143,173,0.55
149,173,0.55
6,173,0.65
89,7,0.6
57,4,0.6
41,10,0.7
171,113,0.55
41,68,0.55
96,13,0.55
56,13,0.55
159,13,0.55
160,13,0.6
104,13,0.7
41,89,0.55
23,7,0.75
96,7,0.6
111,7,0.55
57,7,0.9
60,7,0.85
41,83,0.55
41,104,0.55
6,7,0.75
36,7,0.7
109,7,0.55
141,7,0.65
41,132,0.55
113,171,0.55
113,25,1.0
113,166,0.55
41,140,0.55
1,61,0.75
1,74,0.55
1,21,0.8
1,36,0.65
1,141,0.55
1,20,0.6
1,19,0.8
