node1,node2,weight
1,109,0.55
145,1,0.55
1,5,0.7
1,76,0.6
1,3,0.8
1,8,0.85
1,21,0.8
1,33,0.85
1,6,0.9
1,134,0.65
81,1,0.55
23,1,0.85
57,1,0.85
2,1,0.9
9,1,1.0
104,1,0.6
33,1,0.9
112,1,0.55
71,1,0.9
135,1,0.55
109,7,0.55
109,61,0.55
109,39,0.55
115,1,0.55
64,1,0.65
75,1,0.6
6,1,0.9
17,1,0.95
8,1,0.65
114,1,0.6
100,1,0.65
36,1,0.7
51,1,0.55
110,1,0.55
36,46,0.55
112,60,0.7
29,135,0.55
2,135,0.6
1,135,0.7
13,135,0.75
143,135,0.55
7,135,0.6
113,135,0.6
112,110,0.55
1,78,0.55
1,80,0.6
1,138,0.55
1,54,0.55
1,115,0.55
1,34,0.55
112,115,0.6
143,1,0.75
56,1,0.6
47,1,0.6
139,1,0.6
19,1,0.95
112,23,0.6
31,1,0.65
32,1,0.55
5,1,0.65
74,1,0.55
112,61,0.6
7,76,0.55
110,76,0.6
112,96,0.55
88,36,0.65
78,36,0.6
21,36,0.6
7,36,0.65
37,36,0.55
15,36,0.55
1,36,0.65
41,36,0.6
41,1,0.9
101,1,0.55
80,143,0.55
80,81,0.9
80,25,0.6
80,64,0.55
80,7,0.55
80,149,0.75
78,1,0.55
46,36,0.55
21,1,0.9
35,1,0.55
141,1,0.6
132,1,1.0
39,1,0.9
1,145,0.55
72,113,0.55
1,139,0.6
7,80,0.65
149,80,0.75
143,80,0.55
64,80,0.55
1,74,0.55
134,1,0.55
111,1,0.55
68,1,0.6
1,31,0.6
1,29,0.7
114,149,0.55
78,149,0.55
129,149,0.55
62,149,0.55
17,149,0.6
35,149,0.6
104,149,0.55
21,7,0.75
100,64,0.55
1,71,0.55
100,7,0.7
100,60,0.6
64,100,0.55
64,94,0.55
64,142,0.55
64,112,0.6
64,7,0.65
64,3,0.55
100,132,0.55
100,101,0.55
149,104,0.55
132,104,0.55
108,104,0.55
111,104,0.7
88,104,0.65
51,104,0.55
96,104,0.6
100,111,0.55
36,88,0.65
36,78,0.6
36,21,0.6
36,7,0.7
36,35,0.6
36,37,0.55
21,8,0.95
10,8,0.55
81,17,0.55
39,17,0.65
149,17,0.6
7,17,0.8
115,17,0.55
1,17,0.95
13,17,0.6
132,149,0.55
1,35,0.7
34,1,0.55
1,143,0.75
32,6,0.55
32,23,0.55
1,10,0.85
76,1,0.6
138,1,0.55
1,132,0.55
7,1,0.85
