node1,node2,weight
19,23,0.75
23,32,0.55
23,20,0.55
17,23,0.55
1,23,0.8
2,23,0.75
32,23,0.55
7,23,0.7
23,1,0.85
23,19,0.55
23,17,0.55
19,1,0.95
19,4,0.65
19,7,0.95
23,7,0.75
1,33,0.85
4,35,0.75
47,1,0.6
33,35,0.7
33,7,0.6
33,1,0.9
35,1,0.55
17,1,0.95
1,6,0.9
1,10,0.85
1,36,0.65
1,32,0.55
1,34,0.55
1,13,0.65
1,20,0.6
29,1,0.7
6,4,0.6
1,4,1.0
13,4,0.9
41,4,0.55
26,4,0.55
31,1,0.65
7,33,0.6
7,2,0.75
7,39,0.75
7,1,0.85
7,5,0.55
7,6,0.65
13,1,0.9
15,36,0.55
7,4,0.7
39,7,0.65
5,7,0.55
13,7,0.55
36,7,0.7
41,7,0.95
7,19,0.75
7,41,0.75
1,21,0.8
