node1,node2,weight
7,365,0.55
209,7,0.55
257,365,0.7
7,209,0.6
60,209,0.65
225,209,0.55
149,209,0.55
353,209,0.6
387,209,0.55
135,209,0.55
209,135,0.6
209,353,0.55
209,387,0.55
209,212,0.55
125,7,0.7
365,7,0.55
96,7,0.6
64,7,0.65
272,7,0.6
212,209,0.55
314,7,0.7
13,7,0.55
113,7,0.9
219,7,0.6
203,7,0.65
29,7,0.6
64,1,0.65
64,312,0.55
64,112,0.6
64,272,0.55
64,142,0.55
64,309,0.65
64,80,0.55
34,7,0.55
7,200,0.6
7,215,0.75
7,314,0.6
7,4,0.7
7,383,0.55
7,351,0.65
7,72,0.6
7,62,0.8
7,36,0.65
7,34,0.55
7,60,0.75
7,228,0.55
57,64,0.75
100,64,0.55
256,64,0.55
300,64,0.55
249,64,0.55
7,64,0.75
80,64,0.55
7,249,0.55
7,21,0.75
193,7,0.8
56,7,0.65
104,153,0.6
171,283,0.6
10,3,0.85
135,178,0.55
178,181,0.6
178,25,0.75
178,1,0.9
178,399,0.6
178,57,0.55
178,384,0.55
178,144,0.55
322,7,0.7
304,135,0.55
29,135,0.55
1,135,0.7
192,135,0.75
2,135,0.6
178,135,0.6
4,7,0.85
178,194,0.55
235,7,0.75
222,7,0.6
135,342,0.45
135,303,0.55
135,204,0.4
135,293,0.55
135,214,0.55
135,1,0.55
75,7,0.65
361,135,0.6
313,135,0.55
355,135,0.55
330,135,0.0
254,7,0.55
195,7,0.55
181,178,0.6
194,178,0.55
1,178,0.85
144,178,0.55
399,178,0.6
2,178,0.65
135,2,0.55
132,142,0.55
399,346,0.55
399,273,0.55
399,1,0.55
399,198,0.6
399,64,0.55
60,142,0.55
235,20,0.55
235,171,0.55
235,348,0.55
235,21,0.55
143,142,0.6
303,135,0.55
181,135,0.55
202,135,0.6
353,135,0.6
270,135,0.55
113,135,0.6
170,142,0.55
2,142,0.55
7,135,0.6
187,135,0.55
7,142,0.65
353,144,0.55
78,144,0.65
282,144,0.55
224,144,0.55
7,144,0.55
198,144,0.6
135,143,0.55
283,7,1.0
353,304,0.55
342,304,0.7
363,304,0.65
29,304,0.55
135,304,0.55
7,304,0.65
62,304,0.55
132,7,1.0
144,366,0.55
144,393,0.55
144,153,0.55
144,1,0.75
144,132,0.55
144,78,0.75
23,7,0.75
45,4,0.75
352,4,0.55
39,4,0.55
319,4,0.75
61,4,0.65
2,4,0.75
26,4,0.55
159,7,0.7
142,170,0.55
232,7,0.6
60,7,0.85
156,7,0.55
142,7,0.7
358,7,0.65
2,7,0.75
41,7,0.95
240,7,0.7
78,7,0.55
143,135,0.55
135,330,0.45
384,178,0.55
135,152,0.55
319,284,0.55
161,144,0.55
202,144,0.9
110,144,0.55
366,144,0.55
57,144,0.55
384,396,0.6
384,1,0.55
384,171,0.6
384,51,0.75
60,178,0.6
135,181,0.55
132,181,0.55
144,181,0.55
183,181,0.6
135,25,0.45
135,29,0.55
135,353,0.55
135,223,0.55
135,167,0.55
135,395,0.45
135,113,0.6
285,7,0.6
361,13,0.55
7,195,0.55
361,3,0.0
361,257,0.55
361,7,0.6
361,25,0.0
361,202,0.55
361,62,0.15000000000000002
284,257,0.7
314,257,0.7
339,257,0.7
372,257,0.75
41,257,0.6
224,257,0.7
60,257,1.0
160,13,0.6
156,13,0.55
2,13,0.55
350,13,0.6
34,13,0.55
200,13,0.55
159,13,0.55
257,242,0.75
257,104,0.75
257,268,0.8
257,295,0.7
257,392,0.75
257,246,0.75
257,376,0.8
257,373,0.7
257,264,0.75
1,261,0.55
4,35,0.75
267,35,0.55
390,35,0.6
28,35,0.55
104,35,0.65
7,35,0.6
387,35,0.55
13,35,0.65
17,4,0.55
6,4,0.6
304,4,0.65
149,4,0.85
282,4,0.6
135,179,0.45
350,35,0.6
353,35,0.55
