node1,node2,weight
202,289,0.6
37,77,0.55
60,77,0.7
77,60,0.7
60,243,0.75
60,142,0.55
60,29,0.6
60,191,0.7
60,88,0.6
60,244,0.7
60,56,0.6
60,273,0.6
60,87,0.55
77,20,0.65
77,308,0.55
61,77,0.7
256,77,0.55
115,77,0.65
112,77,0.55
412,77,0.55
21,77,0.75
77,131,0.55
77,61,0.65
77,112,0.55
77,125,0.55
77,28,0.65
77,115,0.65
77,412,0.55
77,15,0.55
77,6,0.65
77,256,0.55
77,350,0.55
77,23,0.55
125,77,0.6
396,77,0.55
266,77,0.6
243,7,0.85
243,390,0.65
243,141,0.6
243,60,0.8
2,77,0.6
37,301,0.55
108,60,0.55
320,60,0.55
266,60,0.75
229,60,0.6
278,60,0.7
279,60,0.9
1,60,0.9
199,60,0.55
37,141,0.6
60,340,0.55
60,21,0.55
60,229,0.6
60,212,0.7
60,252,0.55
37,36,0.55
60,41,0.55
60,159,0.6
60,7,0.85
60,218,0.55
60,251,0.55
60,250,0.65
60,112,0.7
37,239,0.55
77,37,0.55
77,1,0.65
77,39,0.65
37,93,0.6
37,219,0.6
1,308,0.65
13,308,0.55
21,308,0.8
404,308,0.55
39,308,0.6
37,44,0.55
60,276,0.65
60,208,0.65
60,242,0.8
60,257,1.0
60,75,0.65
60,230,0.55
60,231,0.55
60,178,0.6
1,101,0.55
198,224,0.55
96,112,0.55
390,219,0.55
112,60,0.7
112,61,0.6
112,28,0.6
112,174,0.55
112,96,0.55
112,1,0.55
112,64,0.6
112,223,0.55
390,243,0.7
7,96,0.55
35,96,0.55
107,96,0.6
13,96,0.55
15,96,0.65
70,96,0.55
51,96,0.6
390,391,0.55
64,112,0.6
174,112,0.55
390,171,0.6
93,96,0.6
106,96,0.55
104,96,0.55
184,96,0.55
390,36,0.55
96,107,0.6
96,184,0.55
96,6,0.0
96,15,0.7
96,242,0.0
96,7,0.6
96,13,0.55
390,35,0.6
112,23,0.6
112,235,0.55
390,134,0.55
39,44,0.55
198,2,0.9
167,39,0.9
64,167,0.55
2,167,0.9
249,167,0.55
15,167,0.55
135,167,0.55
149,167,0.75
41,167,0.55
39,167,0.9
44,37,0.55
39,114,0.55
39,69,0.6
39,223,0.9
39,245,0.9
39,1,0.9
39,2,0.9
39,149,0.7
239,37,0.55
69,39,0.6
7,39,0.75
308,39,0.7
4,39,0.55
143,39,0.6
114,39,0.55
17,39,0.55
115,39,0.55
301,37,0.55
141,37,0.6
167,2,0.9
167,245,0.9
167,223,0.9
167,211,0.55
167,64,0.55
167,249,0.55
167,15,0.55
219,37,0.6
167,41,0.55
36,37,0.55
109,39,0.55
1,115,0.55
135,143,0.55
351,143,0.55
153,143,0.6
35,143,0.65
7,143,0.7
380,143,0.55
1,143,0.75
215,143,0.55
112,115,0.6
39,4,0.55
39,415,0.9
97,15,0.6
70,15,0.55
1,15,0.55
297,15,0.6
