node1,node2,weight
77,112,0.55
115,77,0.65
77,131,0.55
77,61,0.65
448,115,0.8
1,115,0.55
77,115,0.65
112,115,0.6
77,23,0.55
77,28,0.65
37,77,0.55
2,77,0.6
21,77,0.75
125,77,0.6
266,77,0.6
396,77,0.55
256,77,0.55
77,15,0.55
77,6,0.65
412,77,0.55
60,77,0.7
61,77,0.7
77,60,0.7
77,412,0.55
77,20,0.65
77,308,0.55
77,1,0.65
77,37,0.55
77,39,0.65
112,77,0.55
77,350,0.55
448,436,0.55
135,25,0.45
15,70,0.55
60,112,0.7
96,70,0.65
35,70,0.55
41,70,0.55
95,70,0.65
70,15,0.55
70,41,0.55
70,35,0.55
70,95,0.55
70,96,0.55
174,112,0.55
15,455,0.55
15,93,0.55
15,297,0.6
15,239,0.7
15,97,0.6
15,96,0.65
15,36,0.55
96,112,0.55
64,112,0.6
15,167,0.55
265,60,0.7
278,60,0.7
279,60,0.9
266,60,0.75
218,60,0.55
414,60,0.75
21,60,0.75
193,60,0.55
93,81,0.6
93,62,0.65
93,304,0.55
93,61,0.65
93,21,0.9
93,96,0.6
214,221,0.55
64,219,0.55
396,1,0.7
219,446,0.6
219,176,0.55
219,110,0.55
219,7,0.6
219,21,0.75
219,37,0.6
219,202,0.65
219,1,1.0
219,6,0.6
219,375,0.6
396,270,0.55
219,359,0.55
396,392,0.55
64,68,0.55
64,80,0.55
64,312,0.55
64,477,0.55
64,383,0.55
64,316,0.55
64,300,0.55
64,186,0.55
446,219,0.6
359,219,0.6
259,219,0.55
239,219,0.55
199,219,0.55
37,219,0.6
390,219,0.55
396,143,0.55
221,64,0.55
57,64,0.75
219,64,0.75
41,64,0.55
312,64,0.55
1,64,0.65
288,64,0.55
238,64,0.55
396,227,0.55
396,384,0.6
219,109,0.55
219,29,0.55
219,259,0.55
219,239,0.55
396,283,0.55
64,238,0.55
64,301,0.55
64,304,0.6
64,399,0.55
64,353,0.55
64,488,0.55
64,407,0.55
64,288,0.55
64,491,0.6
60,191,0.7
29,219,0.55
113,219,0.55
6,219,0.7
176,219,0.55
60,202,0.65
437,301,0.55
202,301,0.7
37,301,0.55
60,250,0.65
350,239,0.75
39,239,0.55
37,239,0.55
36,239,0.6
60,214,0.6
273,64,0.55
399,64,0.55
272,64,0.55
202,64,0.55
350,64,0.6
186,64,0.55
60,88,0.6
477,479,0.55
477,405,0.55
60,230,0.55
60,231,0.55
202,219,0.65
60,21,0.55
300,268,0.65
300,64,0.55
60,178,0.6
110,155,0.55
110,41,0.55
110,76,0.6
110,2,0.55
110,144,0.55
110,57,0.55
110,104,0.55
110,7,0.55
64,7,0.65
221,202,0.7
7,110,0.65
76,110,0.65
112,110,0.55
2,110,0.55
143,110,0.55
155,110,0.55
41,110,0.55
221,214,0.55
209,7,0.55
166,7,0.65
78,7,0.55
36,7,0.7
1,7,0.95
269,7,0.55
425,7,0.65
75,7,0.65
221,272,0.55
17,375,0.6
460,375,0.65
221,215,0.6
221,269,0.55
134,1,0.55
101,1,0.55
241,1,0.9
266,1,0.6
141,1,0.6
57,1,0.85
51,1,0.55
308,1,0.65
221,206,0.55
94,64,0.55
301,64,0.55
100,64,0.55
167,64,0.55
256,64,0.55
317,64,0.55
221,171,0.55
412,392,0.55
257,392,0.75
64,166,0.55
7,57,0.7
7,64,0.75
7,129,0.7
7,498,0.6
7,210,0.55
7,200,0.6
7,28,0.6
7,440,0.6
64,249,0.55
64,167,0.55
64,202,0.55
342,214,0.6
216,214,0.55
394,214,0.75
432,214,0.55
202,214,0.55
443,214,0.6
495,214,0.6
350,77,0.55
4,1,1.0
32,1,0.55
330,1,0.75
68,1,0.6
74,1,0.55
33,1,0.9
479,477,0.55
479,322,0.6
479,353,0.55
479,283,0.6
479,393,0.55
239,37,0.55
239,36,0.6
239,350,0.55
239,39,0.55
239,15,0.6
239,64,0.55
239,28,0.55
35,110,0.6
134,110,0.55
1,110,0.55
57,110,0.55
149,468,0.65
149,81,0.65
81,149,0.55
81,1,0.55
81,93,0.65
81,107,0.6
81,17,0.55
81,69,0.6
269,221,0.55
149,2,0.55
149,173,0.55
149,62,0.55
149,209,0.55
149,39,0.7
149,179,0.45
149,78,0.55
215,221,0.6
35,149,0.6
104,149,0.55
80,149,0.75
173,149,0.55
17,149,0.6
238,149,0.55
62,149,0.55
132,149,0.55
272,221,0.55
1,81,0.55
107,81,0.65
17,81,0.55
80,81,0.9
143,81,0.55
69,81,0.6
312,221,0.55
149,64,0.6
149,80,0.75
149,167,0.75
149,104,0.55
149,266,0.55
171,221,0.55
202,221,0.7
149,114,0.55
149,217,0.55
149,6,0.8
206,221,0.55
114,149,0.55
2,149,0.55
309,149,0.55
150,149,0.55
468,149,0.75
143,1,0.75
36,202,0.65
36,1,0.7
36,390,0.6
36,37,0.55
36,41,0.6
36,88,0.65
36,78,0.6
493,202,0.55
292,202,0.55
132,202,0.6
256,202,0.8
211,202,0.55
56,202,0.55
289,202,0.6
7,202,0.7
88,36,0.65
7,36,0.65
21,36,0.6
1,36,0.65
390,36,0.55
37,36,0.55
202,356,0.55
202,280,0.6
202,176,0.55
202,304,0.65
202,212,0.55
202,358,0.65
202,244,0.55
363,202,0.7
41,202,0.6
347,202,0.55
1,202,0.55
358,202,0.65
441,202,0.55
143,202,0.55
204,202,0.6
230,202,0.6
356,202,0.55
427,202,0.7
214,202,0.55
36,21,0.6
135,214,0.55
257,214,0.75
7,5,0.55
83,41,0.55
265,41,0.55
257,41,0.7
1,41,0.9
13,41,0.7
147,41,0.55
75,41,0.6
10,41,0.9
7,35,0.6
7,310,0.45
7,481,0.55
78,36,0.6
46,36,0.55
7,100,0.6
7,47,0.55
33,202,0.55
377,202,0.55
104,202,0.65
7,330,0.75
72,21,0.55
39,21,0.6
77,21,0.75
132,21,0.75
467,21,0.55
7,293,0.6
7,410,0.45
390,391,0.55
390,35,0.6
390,134,0.55
390,243,0.7
390,171,0.6
7,122,0.55
257,256,0.75
469,256,0.6
77,256,0.55
287,256,0.55
295,256,0.65
428,256,0.55
202,256,0.8
166,256,0.55
36,46,0.55
64,272,0.55
162,41,0.55
64,41,0.55
452,272,0.55
202,36,0.65
41,36,0.6
7,272,0.6
29,256,0.55
321,256,0.6
405,256,0.55
402,256,0.55
134,132,0.55
134,202,0.55
134,7,0.65
134,141,0.75
134,468,0.55
134,390,0.55
134,101,0.55
36,35,0.6
215,290,0.55
215,1,0.55
215,249,0.55
215,288,0.55
215,404,0.55
215,198,0.6
215,7,0.75
215,33,0.55
215,229,0.55
215,353,0.6
64,487,0.55
62,249,0.55
367,249,0.55
323,249,0.55
241,249,1.0
393,249,0.55
198,249,0.55
33,215,0.55
378,215,0.55
198,215,0.55
321,215,0.55
143,215,0.55
1,215,0.55
7,215,0.75
122,78,0.55
122,7,0.55
215,274,0.55
215,321,0.55
215,434,0.55
215,378,0.55
64,309,0.65
297,229,0.55
257,229,0.75
60,229,0.6
64,142,0.55
33,35,0.7
33,325,0.55
33,57,0.55
33,7,0.6
33,51,0.55
64,57,0.65
7,417,0.75
7,207,0.65
7,96,0.55
7,156,0.55
7,249,0.55
7,152,0.6
7,13,0.55
7,222,0.65
215,441,0.55
114,146,0.55
434,215,0.55
114,39,0.55
249,62,0.55
249,491,0.65
249,64,0.55
249,241,0.9
249,349,0.55
249,198,0.55
249,167,0.55
249,215,0.55
114,1,0.6
114,21,0.55
13,4,0.9
13,491,0.65
13,2,0.6
13,96,0.55
13,1,0.9
13,56,0.55
13,34,0.55
13,350,0.6
149,150,0.55
149,4,0.85
149,35,0.7
149,446,0.6
149,129,0.55
202,62,0.7
149,17,0.6
202,204,0.6
150,198,0.55
150,41,0.55
202,278,0.65
198,150,0.55
202,127,0.55
202,427,0.7
202,33,0.55
