node1,node2,weight
247,1,0.55
1,110,0.55
1,192,0.65
1,234,0.55
1,57,0.8
1,178,0.85
1,64,0.65
1,356,0.55
1,68,0.6
1,312,0.55
1,114,0.6
1,111,0.6
4,1,1.0
138,1,0.55
266,1,0.6
234,1,0.55
139,1,0.6
51,1,0.55
110,1,0.55
1,296,0.55
110,144,0.55
110,7,0.55
110,142,0.55
110,2,0.55
110,134,0.55
110,143,0.55
110,41,0.55
1,399,0.55
110,155,0.55
110,104,0.55
1,223,0.85
1,311,0.55
1,309,0.6
1,7,0.95
1,47,0.65
1,101,0.55
1,145,0.55
1,2,0.9
1,76,0.6
1,274,0.55
1,4,1.0
1,71,0.55
1,270,0.75
1,247,0.55
1,225,0.55
1,78,0.55
1,141,0.55
177,1,0.7
41,1,0.9
145,1,0.55
13,1,0.9
6,1,0.9
1,56,0.6
57,110,0.55
134,110,0.55
76,110,0.65
143,110,0.55
2,110,0.55
142,110,0.55
7,110,0.65
1,115,0.55
110,57,0.55
1,3,0.8
1,8,0.85
234,206,0.55
1,353,0.75
60,1,0.85
144,1,0.75
312,1,0.55
9,1,1.0
1,120,0.65
143,1,0.75
64,312,0.55
62,312,0.55
60,312,0.7
257,312,0.7
114,1,0.6
31,1,0.65
180,1,0.55
171,1,0.6
192,1,0.8
56,1,0.6
10,1,0.9
320,1,0.65
119,1,1.0
100,1,0.65
7,76,0.55
110,76,0.6
324,1,0.55
1,10,0.85
1,304,0.65
1,135,0.7
1,62,0.25
1,251,0.6
8,1,0.65
2,1,0.9
330,1,0.75
35,1,0.55
17,1,0.95
5,1,0.65
1,330,0.75
29,328,0.55
390,134,0.55
74,1,0.55
390,391,0.55
390,171,0.6
390,36,0.55
390,219,0.55
390,35,0.6
390,243,0.7
243,390,0.65
35,390,0.6
171,390,0.6
134,390,0.55
36,390,0.6
391,390,0.55
125,1,0.75
134,202,0.55
134,141,0.75
134,101,0.55
134,1,0.55
134,389,0.55
134,132,0.55
36,1,0.7
399,1,0.55
132,134,0.55
353,134,1.0
202,134,0.6
1,134,0.65
389,134,0.55
112,1,0.55
134,7,0.65
141,134,0.75
135,223,0.55
113,125,0.6
1,125,0.6
77,125,0.55
4,125,0.6
171,125,0.55
7,125,0.65
2,223,0.9
202,36,0.65
7,36,0.65
37,36,0.55
15,36,0.55
239,36,0.6
1,36,0.65
39,223,0.9
141,41,0.55
141,37,0.6
141,7,0.65
141,186,0.55
