node1,node2,weight
51,104,0.55
153,104,0.6
1,51,0.55
256,153,0.55
7,153,0.6
143,153,0.55
144,153,0.55
202,153,0.7
104,153,0.6
33,51,0.55
29,51,0.55
104,149,0.55
104,51,0.55
104,190,0.55
104,88,0.65
104,179,0.45
104,23,1.0
96,51,0.6
104,108,0.55
104,60,0.65
104,41,0.55
104,64,0.75
104,191,0.55
104,113,0.55
132,104,0.55
104,296,0.75
256,202,0.8
256,295,0.55
256,141,0.55
256,29,0.55
256,166,0.6
104,171,0.55
139,132,0.55
142,132,0.55
113,132,0.65
149,132,0.55
104,132,0.55
162,132,0.55
104,111,0.7
189,104,0.6
110,104,0.55
51,1,0.55
104,13,0.7
104,189,0.6
51,29,0.55
64,142,0.55
170,142,0.55
2,142,0.55
143,142,0.6
60,142,0.55
132,142,0.55
7,142,0.65
51,96,0.6
51,33,0.55
64,104,1.0
35,104,0.65
104,35,0.65
10,21,0.9
202,158,0.55
202,4,0.85
202,219,0.65
202,176,0.55
202,64,0.55
202,215,0.8
202,7,0.75
202,251,0.6
286,202,0.55
206,202,0.65
134,202,0.55
56,202,0.55
153,202,0.55
41,202,0.6
2,202,0.6
230,202,0.6
214,202,0.55
215,202,0.8
292,202,0.55
100,202,0.55
158,113,0.6
202,230,0.55
202,56,0.55
202,289,0.6
202,280,0.6
122,7,0.55
221,202,0.7
33,202,0.55
289,202,0.6
1,202,0.55
143,202,0.55
269,7,0.55
141,202,0.55
240,202,0.6
64,202,0.55
134,7,0.65
204,202,0.6
139,202,0.55
288,202,0.55
113,7,0.9
4,202,0.9
36,202,0.65
120,7,0.75
214,221,0.55
214,60,0.65
214,216,0.55
198,7,0.65
45,4,0.75
125,4,0.6
149,4,0.85
72,4,0.7
189,4,0.55
1,4,1.0
202,62,0.7
171,235,0.6
202,60,0.75
202,237,0.55
202,278,0.65
202,235,0.8
202,256,0.8
171,125,0.55
171,1,0.6
29,280,0.55
7,280,0.6
6,280,0.55
160,280,0.65
35,280,0.55
171,198,0.6
201,206,0.55
256,206,0.55
234,206,0.55
240,206,0.6
180,206,0.55
282,206,0.55
171,113,0.55
202,240,0.6
202,132,0.6
171,45,0.6
125,1,0.75
225,1,0.55
271,1,0.55
215,1,0.55
112,1,0.55
115,1,0.55
202,211,0.55
256,64,0.55
113,171,0.55
224,171,0.55
45,171,0.6
1,171,0.6
273,171,0.55
56,7,0.65
294,7,0.55
116,7,0.6
254,7,0.55
36,7,0.7
256,287,0.55
139,1,0.6
234,1,0.55
111,1,0.55
145,1,0.55
261,1,0.55
247,1,0.55
41,1,0.9
144,78,0.75
132,169,0.6
122,78,0.55
132,1,1.0
132,21,0.75
132,156,0.7
132,134,0.55
132,138,0.55
202,127,0.55
110,142,0.55
78,60,0.55
78,132,0.65
78,36,0.6
78,7,0.55
78,1,0.55
78,149,0.55
202,236,0.55
7,122,0.55
21,8,0.95
21,3,0.85
21,7,0.75
21,114,0.55
21,2,0.75
21,1,0.9
21,93,0.9
132,2,0.6
132,162,0.55
132,144,0.55
132,139,0.55
132,159,0.55
132,100,0.55
190,104,0.55
7,78,0.55
1,78,0.55
146,78,0.55
60,78,0.55
111,104,0.7
21,132,0.6
169,132,0.6
157,132,0.6
114,149,0.55
238,149,0.55
173,149,0.55
80,149,0.75
17,149,0.6
113,104,0.55
202,33,0.55
96,104,0.6
17,1,0.95
8,1,0.65
33,1,0.9
180,1,0.55
227,1,0.55
35,1,0.55
273,144,0.6
280,281,0.55
280,160,0.65
280,29,0.55
280,7,0.7
280,202,0.6
280,6,0.55
132,149,0.55
132,157,0.6
280,35,0.55
104,110,0.6
28,132,0.55
72,132,0.6
7,132,0.75
134,132,0.55
156,132,0.7
100,132,0.55
144,132,0.55
104,1,0.6
132,113,0.65
132,72,0.65
274,132,0.55
75,132,0.55
60,100,0.6
64,100,0.55
202,100,0.55
111,100,0.55
7,100,0.6
237,202,1.0
219,7,0.6
251,202,0.75
144,202,0.9
111,7,0.55
6,7,0.75
271,202,0.55
211,202,0.55
171,7,0.7
212,7,0.55
41,7,0.95
202,141,0.55
202,36,0.65
202,104,0.65
104,202,0.65
100,1,0.65
278,202,0.65
132,202,0.6
62,202,0.6
2,1,0.9
36,35,0.6
36,1,0.7
36,41,0.6
36,239,0.6
143,1,0.75
41,141,0.55
186,141,0.55
243,141,0.6
134,141,0.75
285,141,0.55
270,1,0.75
202,214,0.55
202,286,0.55
64,1,0.65
7,249,0.55
7,294,0.55
7,89,0.6
7,116,0.6
7,200,0.6
7,55,0.55
7,60,0.75
1,225,0.55
57,1,0.85
29,1,0.7
266,1,0.6
81,1,0.55
135,1,0.55
6,1,0.9
54,1,0.55
134,1,0.55
32,1,0.55
165,1,0.55
71,1,0.9
47,1,0.6
225,209,0.55
225,45,0.55
