node1,node2,weight
209,212,0.55
7,209,0.6
212,209,0.55
149,209,0.55
60,209,0.65
225,209,0.55
135,209,0.55
51,104,0.55
104,110,0.6
104,191,0.55
7,215,0.75
7,68,0.65
7,240,0.6
7,156,0.55
7,122,0.55
7,6,0.65
7,142,0.65
7,133,0.55
104,96,0.55
104,177,0.6
104,23,1.0
104,149,0.55
104,202,0.65
104,111,0.7
104,171,0.55
104,64,0.75
104,35,0.65
104,51,0.55
135,143,0.55
135,202,0.6
135,192,0.6
135,245,0.55
135,167,0.55
135,178,0.55
135,214,0.55
135,187,0.55
135,223,0.55
104,132,0.55
29,51,0.55
33,51,0.55
96,51,0.6
1,51,0.55
153,7,0.55
106,96,0.55
238,64,0.55
219,64,0.75
100,64,0.55
202,64,0.55
7,64,0.75
142,64,0.55
249,64,0.55
70,96,0.55
7,110,0.65
7,243,0.7
7,228,0.55
7,88,0.75
7,222,0.65
7,4,0.7
184,96,0.55
21,7,0.75
35,7,0.6
184,7,0.6
36,7,0.7
6,7,0.75
28,7,0.55
228,7,0.55
39,7,0.65
51,96,0.6
167,2,0.9
167,245,0.9
167,15,0.55
167,211,0.55
167,249,0.55
167,223,0.9
167,39,0.9
167,41,0.55
167,64,0.55
112,96,0.55
7,96,0.55
13,96,0.55
15,96,0.65
107,96,0.6
93,96,0.6
35,96,0.55
69,99,0.7
13,29,0.6
186,29,0.55
39,167,0.9
64,167,0.55
2,167,0.9
149,167,0.75
249,167,0.55
41,167,0.55
15,167,0.55
1,29,0.7
1,171,0.6
198,171,0.6
221,171,0.55
113,171,0.55
29,171,0.55
7,171,0.7
45,171,0.6
60,29,0.6
7,161,0.65
7,198,0.65
7,159,0.55
7,57,0.7
7,129,0.7
7,184,0.6
135,29,0.55
7,141,0.6
7,23,0.7
7,207,0.65
7,195,0.55
7,155,0.7
7,1,0.85
51,29,0.55
202,62,0.7
202,206,0.65
202,132,0.6
202,237,0.55
202,212,0.55
202,56,0.55
202,7,0.75
202,211,0.55
52,29,0.55
135,204,0.4
135,6,0.55
135,113,0.6
135,181,0.55
135,1,0.55
212,29,0.55
32,1,0.55
96,184,0.55
178,1,0.9
113,158,0.55
113,23,0.6
113,135,0.6
113,57,0.6
113,7,0.9
113,72,0.55
113,125,0.6
113,104,0.55
113,244,0.55
113,219,0.55
71,1,0.9
1,104,0.55
35,104,0.65
64,104,1.0
96,104,0.6
190,104,0.55
110,104,0.55
41,104,0.55
171,104,0.55
9,1,1.0
142,110,0.55
142,2,0.55
142,132,0.55
142,203,0.55
142,7,0.7
142,143,0.6
142,60,0.55
225,1,0.55
7,135,0.6
7,144,0.55
7,33,0.6
35,1,0.55
17,1,0.95
207,7,0.6
104,1,0.6
33,1,0.9
239,15,0.6
77,15,0.55
70,15,0.55
1,15,0.55
97,15,0.6
96,15,0.7
138,1,0.55
199,13,0.55
4,13,0.9
54,13,0.6
7,13,0.55
200,13,0.55
160,13,0.6
156,13,0.55
41,13,0.65
37,93,0.6
7,39,0.75
7,41,0.75
1,141,0.55
1,61,0.75
1,19,0.8
1,110,0.55
1,215,0.55
1,9,0.6
1,115,0.55
7,219,0.55
7,204,0.55
153,143,0.6
153,202,0.55
153,104,0.6
7,76,0.55
7,19,0.75
111,104,0.7
111,7,0.55
111,1,0.55
111,100,0.55
7,78,0.55
7,36,0.65
235,171,0.55
125,171,0.55
202,153,0.7
23,108,0.55
13,10,0.9
219,29,0.55
206,29,0.55
62,29,0.55
13,17,0.6
39,17,0.65
39,109,0.55
39,2,0.9
39,69,0.6
39,114,0.55
39,149,0.7
39,223,0.9
39,245,0.9
13,41,0.7
7,175,0.6
7,134,0.65
7,179,0.45
13,4,0.9
110,57,0.55
110,41,0.55
110,155,0.55
110,134,0.55
110,144,0.55
110,2,0.55
110,143,0.55
110,142,0.55
13,199,0.55
23,19,0.55
23,17,0.55
23,32,0.55
23,20,0.55
23,113,0.7
23,1,0.85
23,69,0.55
13,7,0.55
81,107,0.6
96,107,0.6
13,56,0.55
135,2,0.55
135,179,0.45
