node1,node2,weight
7,228,0.55
60,228,0.55
7,28,0.6
265,60,0.7
340,60,0.8
75,60,0.65
194,60,0.55
273,60,0.65
112,60,0.7
108,60,0.55
29,60,0.6
7,141,0.6
299,60,0.65
255,60,0.55
257,60,0.75
164,60,0.75
320,60,0.55
78,60,0.55
7,5,0.55
228,60,0.6
278,60,0.7
148,60,0.6
142,60,0.55
218,60,0.55
359,60,0.65
214,60,0.65
7,326,0.55
261,60,0.6
217,60,0.6
285,60,0.55
87,60,0.55
250,60,0.65
244,60,0.6
7,417,0.75
228,57,0.8
228,325,0.55
228,293,0.55
228,7,0.55
7,134,0.65
212,60,0.7
229,60,0.6
202,60,0.75
100,60,0.6
266,60,0.75
252,60,0.55
7,41,0.75
7,21,0.75
325,228,0.55
57,228,0.65
257,228,0.75
7,175,0.6
35,415,0.55
7,110,0.65
257,359,0.75
134,110,0.55
57,110,0.55
41,110,0.55
155,110,0.55
1,110,0.55
219,110,0.55
104,110,0.6
219,359,0.55
144,110,0.55
2,110,0.55
76,110,0.65
142,110,0.55
143,110,0.55
7,171,0.7
325,62,0.6
110,143,0.55
110,134,0.55
110,2,0.55
110,144,0.55
110,76,0.6
110,57,0.55
110,41,0.55
110,1,0.55
325,104,0.75
57,4,0.6
57,353,0.6
57,401,0.55
57,25,0.6
57,1,0.85
57,64,0.75
57,144,0.55
57,7,0.9
325,177,0.55
13,2,0.6
1,2,0.9
132,2,0.6
115,2,0.65
54,2,0.6
401,2,0.75
198,2,0.9
166,2,0.55
7,155,0.7
110,155,0.55
325,171,0.55
155,7,0.75
325,33,0.55
112,110,0.55
325,353,0.55
1,219,0.65
1,274,0.55
1,180,0.55
1,192,0.65
1,399,0.55
1,7,0.95
1,32,0.55
1,34,0.55
1,330,0.75
325,19,0.55
134,390,0.55
134,132,0.55
134,101,0.55
134,141,0.75
134,7,0.65
134,202,0.55
134,389,0.55
7,410,0.45
60,261,0.6
359,219,0.6
359,257,0.65
1,261,0.55
389,134,0.55
257,261,0.75
134,1,0.55
178,1,0.9
227,1,0.55
74,1,0.55
119,1,1.0
100,1,0.65
7,1,0.85
270,1,0.75
7,222,0.65
122,78,0.55
132,78,0.65
7,269,0.55
7,240,0.6
7,285,0.55
7,72,0.6
7,62,0.8
7,111,0.55
7,120,0.75
7,254,0.55
7,36,0.65
1,78,0.55
110,142,0.55
110,7,0.55
115,78,0.55
76,7,0.55
76,1,0.6
146,78,0.55
57,33,0.55
7,78,0.55
110,104,0.55
60,78,0.55
64,142,0.55
60,142,0.55
320,142,0.55
143,142,0.6
132,142,0.55
203,142,0.55
170,142,0.55
144,78,0.75
1,353,0.75
64,353,0.55
202,353,0.65
156,353,0.55
215,353,0.6
13,353,0.8
149,78,0.55
35,110,0.6
7,424,0.6
397,257,0.75
1,138,0.55
1,125,0.6
1,247,0.55
1,71,0.55
1,139,0.6
1,296,0.55
1,135,0.7
1,74,0.55
339,257,0.7
7,142,0.65
2,142,0.55
346,257,0.55
101,134,0.55
141,134,0.75
202,134,0.6
390,134,0.55
1,134,0.65
353,134,1.0
415,257,0.7
312,1,0.55
10,1,0.9
425,1,1.0
416,1,0.55
396,1,0.7
309,1,0.75
143,1,0.75
314,257,0.7
142,64,0.55
142,7,0.7
142,132,0.55
142,203,0.55
142,143,0.6
142,170,0.55
372,257,0.75
41,257,0.6
167,2,0.9
135,2,0.55
7,2,0.75
156,2,0.55
149,2,0.55
406,257,0.55
2,62,0.9
2,77,0.6
2,149,0.55
2,6,0.75
2,156,0.55
2,178,0.65
2,23,0.75
2,245,0.9
2,39,0.9
2,223,0.9
60,257,1.0
36,1,0.7
21,1,0.9
31,1,0.65
75,1,0.6
177,1,0.7
54,1,0.55
7,4,0.7
257,335,0.75
257,218,0.75
257,342,0.7
257,338,0.75
257,346,0.7
257,337,0.75
257,348,0.65
257,234,0.75
257,273,0.8
257,406,0.65
101,103,0.55
101,1,0.55
101,315,0.0
75,7,0.65
75,132,0.55
75,179,0.55
75,41,0.6
75,62,0.6
61,4,0.65
297,229,0.55
125,77,0.6
112,77,0.55
115,77,0.65
396,77,0.55
37,77,0.55
61,77,0.7
266,77,0.6
21,77,0.75
113,125,0.6
77,125,0.55
7,125,0.65
171,125,0.55
4,125,0.6
125,171,0.55
125,1,0.75
125,4,0.6
125,7,0.7
125,113,0.6
125,108,0.55
256,77,0.55
77,256,0.55
77,23,0.55
77,28,0.65
77,61,0.65
77,39,0.65
77,15,0.55
77,37,0.55
77,412,0.55
77,6,0.65
77,1,0.65
19,4,0.65
425,4,0.75
149,4,0.85
45,4,0.75
304,4,0.65
31,4,0.6
189,4,0.55
350,77,0.55
60,77,0.7
1,80,0.6
179,75,0.55
1,416,0.55
1,171,0.6
1,76,0.6
1,3,0.8
1,8,0.85
1,119,0.55
1,143,0.75
1,60,0.9
1,41,0.9
152,75,0.55
80,81,0.9
80,149,0.75
80,286,0.55
80,241,0.65
80,64,0.55
80,204,0.55
80,403,0.55
80,25,0.6
62,75,0.6
32,1,0.55
261,1,0.55
219,1,1.0
350,1,0.55
138,1,0.55
56,1,0.6
60,75,0.65
13,1,0.9
399,1,0.55
23,1,0.85
35,1,0.55
17,1,0.95
5,1,0.65
41,75,0.55
80,7,0.55
80,330,0.65
132,75,0.55
41,1,0.9
324,1,0.55
51,1,0.55
431,1,0.55
1,396,0.7
396,227,0.55
396,143,0.55
396,384,0.6
396,283,0.55
396,270,0.55
396,392,0.55
215,229,0.55
1,101,0.55
1,109,0.55
1,6,0.9
1,10,0.85
1,51,0.55
1,144,0.75
1,62,0.25
257,229,0.75
19,23,0.75
108,23,0.55
69,23,0.55
104,23,1.0
17,23,0.55
112,23,0.6
7,23,0.7
60,229,0.6
135,143,0.55
144,143,0.55
80,143,0.55
35,143,0.65
7,143,0.7
173,143,0.55
39,143,0.6
1,225,0.55
1,308,0.65
392,412,0.55
392,396,0.55
1,33,0.85
10,2,0.85
21,2,0.75
1,202,0.55
1,271,0.55
1,57,0.8
1,104,0.55
1,61,0.75
1,56,0.6
1,114,0.6
1,111,0.6
346,399,0.55
149,80,0.75
77,20,0.65
77,308,0.55
149,104,0.55
149,266,0.55
149,114,0.55
149,446,0.6
149,81,0.65
149,150,0.55
149,179,0.45
80,165,0.8
149,167,0.75
149,62,0.55
77,115,0.65
77,112,0.55
77,60,0.7
204,80,0.55
64,80,0.55
286,80,0.55
330,80,0.65
7,80,0.65
403,80,0.55
241,80,0.65
77,21,0.75
129,149,0.55
114,149,0.55
62,149,0.55
35,149,0.6
78,149,0.55
104,149,0.55
39,149,0.7
143,80,0.55
257,365,0.7
257,360,0.7
1,20,0.6
235,20,0.55
61,20,0.9
17,20,0.6
23,20,0.55
2,20,0.75
7,20,0.7
257,310,0.7
257,417,0.7
150,149,0.55
217,149,0.55
446,149,0.6
17,149,0.6
257,29,0.75
309,149,0.55
257,104,0.75
257,277,0.75
257,266,0.75
77,131,0.55
77,396,0.55
257,309,0.65
238,149,0.55
173,149,0.55
81,149,0.55
266,149,0.55
330,135,0.0
330,198,0.65
330,7,1.0
330,1,0.75
186,380,0.55
35,70,0.55
