node1,node2,weight
235,348,0.55
171,235,0.6
346,171,0.55
283,171,0.6
198,171,0.6
125,171,0.55
104,171,0.55
325,171,0.55
45,171,0.6
257,348,0.65
235,171,0.55
235,21,0.55
235,7,0.75
235,20,0.55
7,235,0.75
348,235,0.55
202,235,0.8
112,235,0.55
284,283,1.0
198,283,0.55
144,283,0.55
257,283,0.65
171,283,0.6
7,283,0.65
295,283,0.75
21,235,0.55
256,153,0.55
107,81,0.65
283,284,1.0
284,319,0.55
284,257,0.7
284,21,0.55
319,284,0.55
257,284,0.7
21,284,0.55
283,295,0.75
283,7,1.0
257,340,0.8
257,333,0.75
257,332,0.65
257,342,0.7
7,55,0.55
7,76,0.55
7,19,0.75
7,184,0.6
7,68,0.65
7,260,0.7
7,153,0.6
7,113,0.75
257,266,0.75
224,257,0.7
60,257,1.0
309,257,0.6
333,257,0.7
314,257,0.7
41,257,0.6
257,261,0.75
257,343,0.7
21,36,0.6
21,77,0.75
21,114,0.55
21,3,0.85
21,60,0.75
21,10,0.9
21,8,0.95
283,198,0.55
21,2,0.75
21,1,0.9
21,308,0.8
257,250,0.75
257,214,0.75
257,328,0.7
257,217,0.75
257,331,0.75
257,228,0.75
257,229,0.75
257,278,0.75
257,234,0.75
257,60,0.75
21,93,0.9
224,60,0.75
224,144,0.55
224,171,0.55
224,198,0.55
21,7,0.75
64,68,0.55
41,68,0.55
97,68,0.55
1,68,0.6
231,60,0.55
202,304,0.65
304,25,1.0
304,1,0.55
304,4,0.65
304,29,0.55
304,7,0.6
304,342,0.65
304,322,0.55
304,202,0.55
304,62,0.55
304,93,0.55
304,135,0.55
289,202,0.6
240,202,0.6
236,202,0.55
292,202,0.55
100,202,0.55
36,202,0.65
62,202,0.6
29,304,0.55
135,304,0.55
4,304,0.75
64,304,0.6
62,304,0.55
342,304,0.7
202,204,0.6
304,186,0.55
1,304,0.65
7,304,0.65
202,60,0.75
144,198,0.6
72,4,0.7
189,4,0.55
39,4,0.55
7,4,0.7
41,4,0.55
17,4,0.55
19,4,0.65
29,198,0.55
4,319,0.75
60,198,0.55
4,62,0.85
293,62,0.65
69,62,0.55
318,62,0.85
249,62,0.55
202,62,0.7
285,198,0.55
237,202,1.0
143,202,0.55
280,202,0.6
214,202,0.55
322,202,0.55
219,202,0.65
288,198,0.55
215,198,0.6
171,198,0.6
202,153,0.7
7,202,0.7
342,135,0.0
342,13,0.7
342,25,1.0
342,214,0.6
322,304,0.55
41,304,0.55
93,304,0.55
268,62,0.85
149,62,0.55
325,62,0.6
115,62,0.0
75,62,0.6
285,62,0.55
7,243,0.7
7,47,0.55
7,122,0.55
62,75,0.6
62,285,0.55
62,293,0.65
62,149,0.55
62,312,0.55
62,249,0.55
7,116,0.6
7,28,0.6
7,13,0.55
7,72,0.6
7,62,0.8
7,200,0.6
7,137,0.55
7,89,0.6
304,64,0.7
202,271,0.55
60,164,0.75
60,244,0.7
60,78,0.55
60,160,0.55
60,41,0.55
60,223,0.85
60,228,0.55
23,19,0.55
1,19,0.8
4,19,0.8
325,19,0.55
132,202,0.6
347,202,0.55
144,202,0.9
33,202,0.55
4,202,0.9
60,202,0.65
202,139,0.55
7,198,0.65
133,7,0.55
116,7,0.6
142,7,0.7
75,7,0.65
188,7,0.55
272,7,0.6
195,7,0.55
47,1,0.6
47,7,0.55
6,198,0.6
171,221,0.55
171,104,0.55
171,309,0.55
171,310,0.0
171,7,0.7
202,36,0.65
77,112,0.55
64,112,0.6
174,112,0.55
96,112,0.55
19,7,0.95
19,23,0.75
19,325,0.55
19,64,0.65
19,1,0.95
60,112,0.7
178,144,0.55
177,325,0.55
60,29,0.6
60,191,0.7
60,214,0.6
60,77,0.7
60,87,0.55
60,285,0.55
60,108,0.55
60,231,0.55
60,194,0.55
60,276,0.65
60,88,0.6
213,60,0.6
212,60,0.7
340,60,0.8
244,60,0.6
261,60,0.6
214,60,0.65
87,60,0.55
104,191,0.55
60,265,0.7
346,257,0.55
339,257,0.7
60,242,0.8
87,4,0.55
60,255,0.55
60,269,0.55
60,273,0.6
60,243,0.75
100,60,0.6
199,60,0.55
208,60,0.65
252,60,0.55
279,60,0.9
142,60,0.55
60,142,0.55
60,254,0.65
60,340,0.55
60,21,0.55
60,56,0.6
60,230,0.55
321,202,0.65
7,64,0.75
7,100,0.6
7,6,0.65
7,120,0.75
7,33,0.6
7,171,0.7
7,254,0.55
56,202,0.55
7,285,0.55
141,285,0.55
198,285,0.6
60,252,0.55
328,29,0.55
135,152,0.55
17,23,0.55
17,39,0.55
17,149,0.6
17,13,0.6
17,3,0.75
17,254,0.55
17,7,0.7
7,17,0.8
254,17,0.6
115,17,0.55
1,17,0.95
13,17,0.6
184,17,0.6
39,17,0.65
23,113,0.7
23,17,0.55
23,32,0.55
23,20,0.55
23,231,0.55
23,7,0.75
23,1,0.85
17,1,0.95
17,20,0.6
4,17,0.65
149,17,0.6
81,17,0.55
17,28,0.55
17,81,0.55
69,23,0.55
7,60,0.75
23,69,0.55
23,263,0.6
312,60,0.6
1,23,0.8
77,23,0.55
32,23,0.55
263,23,0.7
250,60,0.65
113,104,0.55
113,171,0.55
113,166,0.55
113,158,0.55
113,317,0.55
113,23,0.6
113,135,0.6
113,57,0.6
32,1,0.55
32,6,0.55
266,60,0.75
78,60,0.55
7,39,0.75
4,39,0.55
143,39,0.6
167,39,0.9
1,39,0.9
77,39,0.65
112,23,0.6
108,23,0.55
104,23,1.0
7,23,0.7
2,23,0.75
113,132,0.65
113,7,0.9
113,219,0.55
113,244,0.55
113,125,0.6
