node1,node2,weight
35,1,0.55
1,39,0.9
1,33,0.85
1,64,0.65
1,7,0.95
1,76,0.6
1,62,0.25
1,20,0.6
1,56,0.6
1,54,0.55
35,26,0.55
35,79,0.55
35,65,0.55
35,13,0.65
35,33,0.65
35,28,0.55
1,78,0.55
17,1,0.95
8,1,0.65
78,1,0.55
34,1,0.55
7,1,0.85
36,1,0.7
77,1,0.65
32,1,0.55
1,2,0.9
35,96,0.55
35,56,0.6
35,7,0.6
1,68,0.6
1,21,0.8
1,41,0.9
1,23,0.8
1,71,0.55
32,6,0.55
76,1,0.6
1,57,0.8
1,4,1.0
1,31,0.6
51,1,0.55
4,26,0.55
31,1,0.65
1,81,0.55
1,13,0.65
1,36,0.65
1,47,0.65
1,61,0.75
39,1,0.9
1,17,0.95
23,17,0.55
81,17,0.55
13,17,0.6
39,17,0.65
7,17,0.8
4,17,0.65
68,1,0.6
54,1,0.55
23,1,0.85
21,1,0.9
9,1,1.0
19,1,0.95
33,1,0.9
33,35,0.7
33,7,0.6
33,57,0.55
33,51,0.55
4,1,1.0
35,6,0.6
21,8,0.95
1,8,0.85
10,8,0.55
10,6,0.85
94,64,0.55
41,1,0.9
23,32,0.55
23,20,0.55
1,3,0.8
1,35,0.7
1,51,0.55
23,7,0.75
7,23,0.7
77,23,0.55
32,23,0.55
19,23,0.75
17,23,0.55
2,23,0.75
23,19,0.55
13,35,0.65
36,35,0.6
65,35,0.6
6,35,0.7
69,35,0.6
4,35,0.75
96,35,0.55
23,69,0.55
95,35,0.55
7,35,0.6
79,35,0.55
4,57,0.75
69,23,0.55
64,57,0.65
7,57,0.7
70,35,0.55
28,35,0.55
