node1,node2,weight
180,445,0.55
7,5,0.55
206,180,0.55
6,5,0.6
206,7,0.6
206,282,0.55
206,233,0.55
206,234,0.55
206,307,0.55
206,166,0.55
206,201,0.55
206,198,0.55
1,5,0.7
180,206,0.55
180,166,0.55
180,1,0.55
166,180,0.55
1,180,0.55
445,180,0.65
1,227,0.55
383,7,0.55
386,7,0.6
285,7,0.6
449,7,0.55
125,7,0.7
68,7,0.6
17,7,0.7
6,7,0.75
47,7,0.55
29,383,0.6
64,383,0.55
268,383,0.7
7,383,0.55
423,383,0.55
339,383,0.55
401,383,0.6
203,383,0.55
248,383,0.55
348,383,0.55
368,7,0.55
424,7,0.6
294,7,0.55
212,7,0.55
120,7,0.75
88,7,0.65
78,7,0.55
110,7,0.55
322,7,0.7
233,206,0.55
270,7,0.7
383,348,0.55
383,203,0.55
383,64,0.6
383,401,0.55
383,268,0.6
383,248,0.55
383,339,0.55
7,204,0.55
7,195,0.55
7,134,0.65
7,166,0.55
7,202,0.7
7,293,0.6
7,410,0.45
7,228,0.55
7,254,0.55
206,256,0.55
166,156,0.6
166,256,0.55
166,158,0.55
166,404,0.55
166,2,0.55
166,152,0.55
166,64,0.55
7,122,0.55
7,326,0.55
7,120,0.75
7,240,0.6
7,285,0.55
7,260,0.7
7,361,0.6
7,351,0.65
206,240,0.55
7,429,0.55
7,33,0.6
7,111,0.55
7,294,0.55
7,283,0.65
7,39,0.75
7,41,0.75
206,29,0.55
203,439,0.55
203,142,0.55
203,378,0.6
203,393,0.55
203,7,0.65
203,113,0.55
203,399,0.55
5,7,0.55
219,6,0.6
404,166,0.55
2,166,0.55
64,166,0.55
256,166,0.6
113,166,0.55
152,166,0.55
35,6,0.6
185,7,0.55
240,7,0.7
283,7,1.0
39,7,0.65
29,7,0.6
54,7,0.8
365,7,0.55
280,6,0.55
314,7,0.7
143,7,0.75
171,7,0.7
195,7,0.55
159,7,0.7
89,7,0.6
76,7,0.55
96,6,0.0
383,423,0.55
77,6,0.65
248,197,0.55
248,35,0.6
268,6,0.65
258,6,0.55
100,7,0.7
153,7,0.55
64,7,0.65
254,7,0.55
351,7,0.65
57,7,0.9
4,6,0.75
326,7,0.55
266,233,0.6
41,233,0.6
166,206,0.55
166,7,0.65
19,7,0.95
269,7,0.55
215,198,0.6
166,113,0.55
411,198,0.55
257,339,0.7
132,198,0.6
423,421,0.55
423,387,0.55
423,405,0.55
423,4,0.55
144,198,0.6
256,29,0.55
256,405,0.55
256,321,0.6
256,287,0.55
256,141,0.55
256,153,0.55
256,202,0.8
249,198,0.55
353,198,0.55
230,198,0.75
412,198,0.55
206,202,0.65
178,194,0.55
104,171,0.55
1,120,0.65
29,120,0.6
13,120,0.6
1,320,0.65
1,271,0.55
1,324,0.55
1,330,0.75
1,421,0.6
1,23,0.8
1,384,0.55
1,62,0.25
324,1,0.55
21,1,0.9
320,1,0.65
8,1,0.65
350,1,0.55
143,1,0.75
251,1,0.75
51,1,0.55
1,234,0.55
1,223,0.85
1,178,0.85
1,32,0.55
1,34,0.55
1,171,0.6
1,119,0.55
1,139,0.6
1,64,0.65
384,1,0.55
29,1,0.7
312,1,0.55
165,1,0.55
234,1,0.55
111,1,0.55
135,1,0.55
145,1,0.55
1,115,0.55
1,125,0.6
1,215,0.55
1,3,0.8
1,8,0.85
1,311,0.55
1,165,0.55
1,76,0.6
120,13,0.65
53,7,0.7
361,7,0.6
7,116,0.6
361,135,0.6
361,257,0.55
361,25,0.0
361,3,0.0
361,202,0.55
361,13,0.55
361,62,0.15000000000000002
7,354,0.55
257,361,0.7
202,361,0.55
7,184,0.6
7,2,0.75
7,175,0.6
7,60,0.75
198,7,0.65
7,143,0.7
2,198,0.75
6,198,0.6
171,198,0.6
330,198,0.65
262,198,0.55
60,198,0.55
421,198,0.55
150,198,0.55
7,304,0.65
439,184,0.55
436,184,0.55
96,184,0.55
270,184,0.55
7,155,0.7
