node1,node2,weight
60,104,0.6
104,13,0.7
96,104,0.6
35,104,0.65
64,104,1.0
108,104,0.55
41,104,0.55
149,104,0.55
110,104,0.55
104,88,0.65
104,64,0.75
104,35,0.65
104,111,0.7
104,60,0.65
104,51,0.55
104,41,0.55
104,110,0.6
60,147,0.55
60,108,0.55
60,87,0.55
60,77,0.7
60,148,0.6
60,41,0.55
60,100,0.6
104,108,0.55
87,60,0.55
75,60,0.65
1,60,0.9
29,60,0.6
2,60,0.75
108,60,0.55
56,60,0.6
104,132,0.55
88,104,0.65
13,104,0.65
132,104,0.55
35,33,0.65
77,15,0.55
77,6,0.65
77,60,0.7
77,37,0.55
77,131,0.55
77,61,0.65
77,125,0.55
77,23,0.55
77,28,0.65
77,21,0.75
35,65,0.55
104,1,0.6
104,96,0.55
35,56,0.6
51,104,0.55
35,1,0.55
113,104,0.55
35,7,0.6
108,23,0.55
108,7,0.55
35,6,0.6
127,132,0.55
28,132,0.55
142,132,0.55
21,132,0.6
41,132,0.55
134,132,0.55
35,13,0.65
111,104,0.7
60,7,0.85
104,149,0.55
65,35,0.6
1,19,0.8
21,7,0.75
100,60,0.6
21,60,0.75
148,60,0.6
88,60,0.7
41,60,0.55
78,60,0.55
21,3,0.85
142,60,0.55
21,114,0.55
35,69,0.55
35,70,0.55
35,110,0.6
35,28,0.55
21,36,0.6
125,77,0.6
112,77,0.55
61,77,0.7
2,77,0.6
115,77,0.65
21,77,0.75
21,93,0.9
13,35,0.65
132,138,0.55
1,36,0.65
7,36,0.65
37,36,0.55
88,36,0.65
46,36,0.55
15,36,0.55
132,41,0.55
132,142,0.55
132,139,0.55
132,149,0.55
132,28,0.55
132,75,0.55
132,127,0.6
132,2,0.6
132,100,0.55
143,35,0.65
7,35,0.6
69,35,0.6
70,35,0.55
96,35,0.55
132,21,0.75
100,64,0.55
100,1,0.65
100,7,0.7
100,111,0.55
100,132,0.55
100,101,0.55
69,28,0.65
69,81,0.6
36,78,0.6
36,21,0.6
36,35,0.6
36,41,0.6
36,1,0.7
36,88,0.65
36,46,0.55
69,39,0.6
7,1,0.85
7,68,0.65
7,120,0.75
7,111,0.55
7,39,0.75
7,41,0.75
7,33,0.6
7,96,0.55
69,62,0.55
104,23,1.0
69,23,0.55
33,51,0.55
29,51,0.55
1,51,0.55
96,51,0.6
69,99,0.7
75,41,0.6
13,41,0.7
105,41,0.55
89,41,0.55
68,41,0.55
