node1,node2,weight
56,35,0.6
35,7,0.6
4,35,0.75
33,35,0.7
28,35,0.55
96,35,0.55
186,35,0.6
6,35,0.7
1,35,0.7
36,35,0.6
35,79,0.55
35,56,0.6
60,56,0.6
7,56,0.65
202,56,0.55
13,56,0.55
1,56,0.6
35,110,0.6
56,7,0.65
56,114,0.55
56,202,0.55
56,13,0.55
56,60,0.6
56,1,0.6
35,149,0.6
35,246,0.55
79,35,0.55
246,35,0.55
95,35,0.55
69,35,0.6
35,33,0.65
7,35,0.6
70,35,0.55
35,69,0.55
35,70,0.55
248,35,0.6
65,35,0.6
143,35,0.65
149,35,0.7
35,186,0.6
198,144,0.6
15,70,0.55
7,110,0.65
219,110,0.55
144,110,0.55
76,110,0.65
41,110,0.55
57,110,0.55
104,110,0.6
41,70,0.55
96,70,0.65
198,230,0.75
198,171,0.6
198,29,0.55
198,60,0.6
198,249,0.55
198,150,0.55
198,215,0.55
198,132,0.55
95,70,0.65
132,28,0.55
7,28,0.6
112,28,0.6
69,28,0.65
17,28,0.55
77,28,0.65
231,28,0.55
35,28,0.55
143,144,0.55
100,101,0.55
96,13,0.55
28,69,0.65
28,231,0.55
28,132,0.55
28,7,0.55
96,112,0.55
96,7,0.6
239,36,0.6
46,36,0.55
88,36,0.65
1,36,0.65
37,36,0.55
202,36,0.65
78,36,0.6
15,36,0.55
96,184,0.55
96,104,0.6
7,179,0.45
7,34,0.55
7,122,0.55
7,2,0.75
7,39,0.75
7,53,0.7
7,193,0.65
7,60,0.75
7,219,0.55
96,6,0.0
23,231,0.55
241,231,0.55
60,231,0.55
62,69,0.55
7,17,0.8
7,57,0.7
144,57,0.55
4,57,0.75
1,57,0.8
64,57,0.65
33,57,0.55
228,57,0.8
178,57,0.55
13,17,0.6
7,36,0.65
21,36,0.6
4,17,0.65
57,7,0.9
215,7,0.75
153,7,0.55
2,7,0.75
210,7,0.55
4,7,0.85
133,7,0.55
115,17,0.55
13,4,0.9
13,16,0.9
13,10,0.9
13,199,0.55
13,6,0.45
13,54,0.6
13,1,0.9
13,35,0.65
81,17,0.55
35,104,0.65
35,248,0.6
35,143,0.65
184,17,0.6
101,134,0.55
101,103,0.55
101,1,0.55
23,17,0.55
219,1,1.0
219,109,0.55
219,21,0.75
219,37,0.6
219,239,0.55
219,6,0.6
219,176,0.55
219,7,0.6
1,17,0.95
132,100,0.55
132,198,0.6
132,181,0.55
132,152,0.55
132,144,0.55
132,2,0.6
132,41,0.55
132,157,0.6
60,228,0.55
10,21,0.9
10,8,0.55
159,7,0.7
33,7,0.6
21,7,0.75
204,7,0.55
5,7,0.55
188,7,0.55
10,6,0.85
104,35,0.65
10,2,0.85
10,3,0.85
132,139,0.55
132,169,0.6
132,75,0.55
132,138,0.55
132,134,0.55
132,7,1.0
10,25,1.0
39,17,0.65
149,17,0.6
10,41,0.9
77,15,0.55
1,15,0.55
97,15,0.6
96,15,0.7
239,15,0.6
167,15,0.55
70,15,0.55
10,1,0.9
64,112,0.6
77,112,0.55
60,112,0.7
174,112,0.55
221,215,0.6
88,101,0.95
174,41,0.55
134,101,0.55
7,23,0.7
7,184,0.6
7,47,0.55
7,132,0.75
7,80,0.65
7,134,0.65
7,1,0.85
230,101,0.6
1,101,0.55
115,35,0.65
127,132,0.55
228,7,0.55
212,7,0.55
55,7,0.55
29,7,0.6
19,7,0.95
125,7,0.7
122,7,0.55
202,132,0.6
149,132,0.55
143,183,0.55
143,173,0.55
143,153,0.55
143,110,0.55
143,215,0.55
143,1,0.75
143,80,0.55
181,132,0.55
62,149,0.55
132,149,0.55
238,149,0.55
104,149,0.55
173,149,0.55
114,149,0.55
39,149,0.7
142,132,0.55
15,167,0.55
15,93,0.55
15,239,0.7
15,97,0.6
15,96,0.65
134,132,0.55
21,235,0.55
21,3,0.85
21,93,0.9
21,77,0.75
21,8,0.95
21,132,0.6
21,10,0.9
72,132,0.6
