node1,node2,weight
111,104,0.7
111,7,0.55
100,111,0.55
111,100,0.55
111,1,0.55
7,111,0.55
1,111,0.6
19,7,0.95
100,7,0.7
166,7,0.65
57,7,0.9
137,7,0.55
13,7,0.55
209,7,0.55
104,111,0.7
308,13,0.55
35,104,0.65
8,1,0.65
280,35,0.55
36,35,0.6
70,35,0.55
248,35,0.6
115,35,0.65
143,35,0.65
4,35,0.75
144,1,0.75
110,104,0.55
96,104,0.6
88,104,0.65
171,104,0.55
113,104,0.55
57,1,0.85
153,104,0.6
199,104,0.55
108,104,0.55
257,104,0.75
189,104,0.6
104,1,0.6
33,1,0.9
35,149,0.6
35,186,0.6
35,65,0.55
35,267,0.55
35,7,0.6
35,143,0.65
35,6,0.6
112,1,0.55
132,104,0.55
149,104,0.55
13,104,0.65
51,104,0.55
21,1,0.9
104,153,0.6
104,88,0.65
104,41,0.55
104,132,0.55
104,113,0.55
104,202,0.65
104,296,0.75
31,1,0.65
104,51,0.55
104,13,0.7
104,96,0.55
104,60,0.65
104,64,0.75
191,104,0.55
135,1,0.55
180,1,0.55
227,1,0.55
177,1,0.7
77,1,0.65
271,1,0.55
2,1,0.9
96,35,0.55
69,35,0.6
56,35,0.6
246,35,0.55
41,104,0.55
7,100,0.6
257,246,0.75
35,246,0.55
60,100,0.6
138,1,0.55
165,1,0.55
78,1,0.55
139,1,0.6
68,1,0.6
132,100,0.55
270,1,0.75
324,1,0.55
81,1,0.55
9,1,1.0
41,1,0.9
202,100,0.55
202,104,0.65
64,100,0.55
325,104,0.75
190,104,0.55
215,324,0.55
1,324,0.55
202,324,0.55
204,324,0.55
35,1,0.55
35,69,0.55
35,70,0.55
35,110,0.6
35,56,0.6
35,33,0.65
110,76,0.6
110,142,0.55
110,2,0.55
110,144,0.55
110,41,0.55
110,57,0.55
28,69,0.65
78,36,0.6
36,78,0.6
36,21,0.6
36,202,0.65
36,37,0.55
36,88,0.65
36,7,0.7
36,239,0.6
132,113,0.65
132,78,0.65
60,78,0.55
7,78,0.55
1,78,0.55
122,78,0.55
146,78,0.55
132,139,0.55
78,146,0.55
78,149,0.55
78,60,0.55
78,144,0.65
78,132,0.65
132,202,0.6
78,7,0.55
132,157,0.6
36,41,0.6
132,198,0.6
239,36,0.6
144,78,0.75
36,46,0.55
36,1,0.7
113,125,0.6
113,135,0.6
113,7,0.9
113,173,0.6
113,295,0.55
113,203,0.6
7,36,0.65
114,146,0.55
7,144,0.55
57,144,0.55
178,144,0.55
202,144,0.9
161,144,0.55
110,1,0.55
100,60,0.6
100,101,0.55
100,202,0.55
100,1,0.65
100,132,0.55
110,134,0.55
187,135,0.55
7,135,0.6
13,135,0.75
309,135,0.55
1,135,0.7
304,135,0.55
313,135,0.55
7,203,0.65
142,203,0.55
21,36,0.6
7,152,0.6
156,132,0.7
2,132,0.6
139,132,0.55
28,132,0.55
113,132,0.65
41,132,0.55
144,132,0.55
7,171,0.7
100,64,0.55
7,137,0.55
210,7,0.55
310,7,0.75
156,7,0.55
296,7,0.75
193,7,0.8
243,7,0.85
110,7,0.55
7,57,0.7
7,72,0.6
7,62,0.8
113,166,0.55
113,158,0.55
113,317,0.55
113,219,0.55
113,23,0.6
113,244,0.55
7,206,0.6
202,60,0.75
202,176,0.55
202,139,0.55
202,219,0.65
202,212,0.55
202,7,0.75
202,251,0.6
202,347,0.6
41,36,0.6
324,204,0.55
324,215,0.55
324,202,0.55
176,45,0.55
176,202,0.55
176,220,0.55
176,219,0.55
173,113,0.55
7,113,0.75
23,113,0.7
171,113,0.55
203,113,0.55
125,113,0.6
202,36,0.65
104,190,0.55
144,178,0.55
144,57,0.55
144,224,0.55
144,282,0.55
144,181,0.55
144,153,0.55
15,36,0.55
95,35,0.55
7,132,0.75
7,88,0.75
7,159,0.55
7,254,0.55
7,116,0.6
7,304,0.65
251,35,0.55
101,134,0.55
101,315,0.0
101,1,0.55
101,103,0.55
144,202,0.9
144,110,0.55
144,7,0.55
53,7,0.7
89,7,0.6
21,7,0.75
153,7,0.55
184,7,0.6
326,7,0.55
26,35,0.65
125,1,0.75
69,99,0.7
99,69,0.55
69,39,0.6
225,1,0.55
320,1,0.65
17,1,0.95
81,69,0.6
62,69,0.55
39,69,0.6
115,69,0.65
69,81,0.6
88,7,0.65
69,23,0.55
69,28,0.65
69,62,0.55
228,57,0.8
33,57,0.55
4,57,0.75
1,57,0.8
88,36,0.65
186,35,0.6
267,35,0.55
13,35,0.65
65,35,0.6
88,101,0.95
7,17,0.8
13,17,0.6
23,17,0.55
81,17,0.55
184,17,0.6
39,17,0.65
4,17,0.65
88,60,0.7
244,60,0.6
132,1,1.0
4,1,1.0
132,75,0.55
132,2,0.6
132,156,0.7
132,127,0.6
132,149,0.55
75,132,0.55
138,132,0.55
87,4,0.55
41,4,0.55
57,4,0.6
189,4,0.55
7,4,0.7
26,4,0.55
19,4,0.65
75,179,0.55
75,62,0.6
75,1,0.6
75,60,0.65
75,7,0.65
75,41,0.6
159,132,0.55
157,132,0.6
134,132,0.55
181,132,0.55
202,271,0.55
1,271,0.55
110,155,0.55
132,134,0.55
152,75,0.55
41,75,0.55
62,75,0.6
179,75,0.55
60,75,0.65
132,41,0.55
132,28,0.55
132,162,0.55
202,132,0.6
274,132,0.55
72,132,0.6
269,7,0.55
304,7,0.6
219,7,0.6
198,7,0.65
96,7,0.6
272,7,0.6
29,7,0.6
1,62,0.25
198,230,0.75
1,139,0.6
139,202,0.55
32,1,0.55
34,1,0.55
247,1,0.55
13,1,0.9
29,1,0.7
134,1,0.55
234,1,0.55
23,1,0.85
