node1,node2,weight
272,64,0.55
64,189,0.65
221,272,0.55
189,104,0.6
189,4,0.55
7,272,0.6
4,189,0.55
104,189,0.6
64,272,0.55
64,3,0.55
64,256,0.55
239,64,0.55
238,64,0.55
167,64,0.55
68,64,0.55
288,64,0.55
142,64,0.55
41,64,0.55
219,64,0.75
1,64,0.65
64,249,0.55
64,57,0.65
64,94,0.55
13,104,0.65
199,104,0.55
35,104,0.65
96,104,0.6
88,104,0.65
51,104,0.55
64,100,0.55
272,221,0.55
272,7,0.6
64,7,0.65
68,41,0.55
68,1,0.6
68,7,0.6
68,97,0.55
64,112,0.6
64,288,0.55
7,166,0.55
7,171,0.7
7,47,0.55
7,122,0.55
7,200,0.6
7,266,0.6
7,34,0.55
64,219,0.55
186,64,0.55
104,108,0.55
104,113,0.55
104,64,0.75
104,111,0.7
104,296,0.75
104,1,0.6
104,202,0.65
19,64,0.65
104,60,0.65
104,35,0.65
104,51,0.55
104,149,0.55
104,88,0.65
7,203,0.65
64,41,0.55
7,141,0.6
80,64,0.55
149,64,0.6
112,64,0.6
7,116,0.6
41,167,0.55
41,162,0.55
41,105,0.55
41,75,0.55
41,70,0.55
41,174,0.55
7,23,0.7
100,64,0.55
57,64,0.75
7,17,0.8
105,41,0.55
13,41,0.7
110,41,0.55
202,41,0.65
86,41,0.55
104,41,0.55
36,41,0.6
7,109,0.55
70,41,0.55
2,41,0.6
83,41,0.55
4,41,0.55
168,41,0.55
7,153,0.6
41,233,0.6
41,157,0.55
41,202,0.6
41,10,0.7
41,147,0.55
41,265,0.55
64,202,0.55
108,23,0.55
108,104,0.55
64,186,0.55
64,166,0.55
64,142,0.55
108,7,0.55
19,23,0.75
2,23,0.75
1,23,0.8
104,23,1.0
69,23,0.55
77,23,0.55
108,60,0.55
64,238,0.55
64,1,0.65
39,109,0.55
1,109,0.55
219,109,0.55
61,109,1.0
132,157,0.6
242,141,0.55
275,141,0.55
273,141,0.6
243,141,0.6
285,141,0.55
1,141,0.55
167,249,0.55
62,75,0.6
62,249,0.55
215,249,0.55
7,249,0.55
198,249,0.55
167,211,0.55
167,245,0.9
167,223,0.9
167,2,0.9
167,15,0.55
60,75,0.65
167,41,0.55
132,75,0.55
249,64,0.55
249,198,0.55
249,167,0.55
249,215,0.55
249,241,0.9
249,62,0.55
179,75,0.55
64,167,0.55
135,167,0.55
39,167,0.9
2,167,0.9
152,75,0.55
15,167,0.55
149,167,0.75
241,249,1.0
4,282,0.6
249,7,0.75
4,17,0.65
4,2,0.8
4,7,0.85
221,64,0.55
4,26,0.55
167,39,0.9
4,1,1.0
93,96,0.6
77,256,0.55
256,141,0.55
256,287,0.55
256,206,0.55
256,166,0.6
256,77,0.55
256,295,0.55
4,45,0.8
166,256,0.55
295,256,0.65
206,256,0.55
202,256,0.8
287,256,0.55
141,256,0.55
29,256,0.55
4,66,0.6
112,77,0.55
266,77,0.6
37,77,0.55
2,77,0.6
61,77,0.7
4,87,0.55
77,1,0.65
77,60,0.7
77,115,0.65
77,112,0.55
77,125,0.55
4,61,0.6
77,37,0.55
77,21,0.75
77,6,0.65
257,256,0.75
41,104,0.55
77,15,0.55
77,61,0.65
77,28,0.65
60,104,0.6
21,77,0.75
115,77,0.65
125,77,0.6
282,4,0.6
66,4,0.6
87,4,0.55
19,4,0.65
149,4,0.85
6,4,0.6
149,104,0.55
7,2,0.75
146,2,0.55
149,2,0.55
13,2,0.6
10,2,0.85
198,2,0.9
177,104,0.55
4,202,0.9
4,125,0.6
4,31,0.55
113,104,0.55
75,41,0.6
257,41,0.7
147,41,0.55
13,35,0.65
150,41,0.55
36,21,0.6
41,141,0.55
41,137,0.55
41,110,0.55
41,68,0.55
41,257,0.6
198,150,0.55
149,150,0.55
219,21,0.75
132,41,0.55
137,41,0.55
7,41,0.75
1,41,0.9
163,41,0.55
235,21,0.55
72,21,0.55
150,149,0.55
150,198,0.55
7,21,0.75
41,140,0.55
41,1,0.9
41,163,0.55
41,86,0.55
157,41,0.55
99,69,0.55
132,139,0.55
132,198,0.6
132,104,0.55
132,152,0.55
132,142,0.55
132,138,0.55
115,69,0.65
39,69,0.6
7,137,0.55
23,69,0.55
1,10,0.85
13,10,0.9
6,10,0.65
21,10,0.9
62,69,0.55
41,4,0.55
41,13,0.65
81,69,0.6
115,62,0.0
202,64,0.55
202,289,0.6
202,212,0.55
202,132,0.6
202,278,0.65
202,288,0.55
202,104,0.65
202,236,0.55
60,77,0.7
202,141,0.55
202,135,0.6
202,127,0.55
202,271,0.55
202,7,0.75
202,251,0.6
202,60,0.75
202,100,0.55
202,2,0.7
202,144,0.9
64,80,0.55
211,202,0.55
36,202,0.65
62,202,0.6
135,202,0.6
286,202,0.55
