node1,node2,weight
1,143,0.75
353,1,1.0
145,1,0.55
1,353,0.75
350,353,0.6
35,353,0.55
468,353,0.6
135,353,0.55
409,353,0.55
198,353,0.55
304,353,0.55
60,1,0.85
4,1,1.0
215,1,0.55
139,1,0.6
23,1,0.85
33,1,0.9
132,1,1.0
110,1,0.55
78,1,0.55
56,1,0.6
464,1,0.55
399,1,0.55
125,1,0.75
119,1,1.0
100,1,0.65
330,1,0.75
57,1,0.85
8,1,0.65
57,353,0.6
325,353,0.55
386,353,0.55
493,353,0.55
202,353,0.65
29,1,0.7
165,1,0.55
19,1,0.95
271,1,0.55
484,1,0.75
247,1,0.55
138,1,0.55
261,1,0.55
219,1,1.0
13,353,0.8
494,353,0.55
64,353,0.55
209,353,0.55
425,353,0.55
75,1,0.6
353,25,0.55
353,202,0.65
353,134,1.0
353,325,0.55
353,493,0.55
353,494,0.55
353,215,0.6
353,409,0.55
311,1,0.55
143,202,0.55
1,296,0.55
1,134,0.65
1,350,0.55
1,320,0.65
1,192,0.65
1,68,0.6
1,251,0.6
1,56,0.6
1,76,0.6
143,192,0.55
1,356,0.55
1,5,0.7
1,2,0.9
1,115,0.55
1,197,0.9
1,60,0.9
1,109,0.55
1,19,0.8
1,159,0.6
143,1,0.75
144,353,0.55
143,35,0.65
35,464,0.55
1,464,0.55
438,464,0.55
143,396,0.55
215,353,0.6
479,353,0.55
156,353,0.55
143,80,0.55
383,64,0.6
309,64,0.65
316,64,0.55
149,64,0.6
350,64,0.6
68,64,0.55
112,64,0.6
256,64,0.55
143,351,0.55
1,438,0.55
1,225,0.55
1,120,0.65
1,104,0.55
1,10,0.85
1,494,0.55
1,54,0.55
143,173,0.55
177,325,0.55
228,325,0.55
171,325,0.55
62,325,0.55
19,325,0.55
33,325,0.55
13,1,0.9
143,183,0.55
476,494,0.55
394,494,0.75
386,494,0.55
7,494,0.7
143,135,0.55
288,64,0.55
142,64,0.55
57,64,0.75
273,64,0.55
7,64,0.75
219,64,0.75
1,64,0.65
143,380,0.55
153,143,0.6
39,143,0.6
202,143,0.55
142,143,0.6
80,143,0.55
380,143,0.55
396,143,0.55
135,143,0.55
143,81,0.55
143,39,0.6
112,1,0.55
396,1,0.7
492,1,0.55
17,1,0.95
192,1,0.8
115,1,0.55
35,143,0.65
1,421,0.6
1,29,0.7
1,165,0.55
1,234,0.55
1,57,0.8
351,143,0.55
1,78,0.55
1,171,0.6
1,6,0.9
1,260,0.55
1,442,0.55
173,143,0.55
156,13,0.55
156,25,0.55
156,132,0.7
156,166,0.6
156,2,0.55
156,7,0.55
183,143,0.55
1,270,0.75
1,62,0.25
1,13,0.65
1,80,0.6
1,7,0.95
1,261,0.55
1,34,0.55
144,1,0.75
143,144,0.55
177,1,0.7
178,1,0.9
135,1,0.55
266,1,0.6
446,1,0.75
143,110,0.55
7,1,0.85
308,1,0.65
47,1,0.6
141,1,0.6
309,1,0.75
256,469,0.6
64,488,0.55
215,249,0.55
480,488,0.55
202,488,0.55
468,488,0.55
493,488,0.55
215,288,0.55
64,112,0.6
64,80,0.55
64,312,0.55
64,57,0.65
64,300,0.55
64,202,0.55
64,487,0.55
64,304,0.6
215,198,0.6
64,316,0.55
64,167,0.55
64,142,0.55
64,249,0.55
64,441,0.55
64,186,0.55
215,274,0.55
64,166,0.55
64,41,0.55
64,350,0.55
