node1,node2,weight
61,2,0.6
2,7,0.75
2,60,0.75
61,4,0.65
61,20,0.9
61,77,0.7
2,41,0.6
6,2,0.7
7,2,0.75
4,2,0.8
54,2,0.6
13,2,0.6
39,2,0.9
21,2,0.75
2,62,0.9
2,77,0.6
10,2,0.85
1,2,0.9
2,23,0.75
2,6,0.75
2,13,0.55
7,54,0.75
13,54,0.6
2,39,0.9
2,4,0.75
2,3,0.9
2,54,0.6
1,54,0.55
69,39,0.6
17,39,0.55
45,39,0.6
77,39,0.65
7,39,0.75
44,39,0.55
62,54,0.6
45,54,0.6
23,19,0.55
23,7,0.75
23,32,0.55
23,20,0.55
23,1,0.85
23,17,0.55
23,69,0.55
1,80,0.6
7,5,0.55
39,7,0.65
17,4,0.55
2,20,0.75
2,1,0.9
2,21,0.75
17,13,0.6
4,45,0.8
39,45,0.55
54,45,0.6
53,45,0.6
17,23,0.55
17,1,0.95
17,3,0.75
17,7,0.7
69,99,0.7
77,21,0.75
7,3,0.8
1,3,0.8
4,3,0.85
21,3,0.85
64,3,0.55
77,28,0.65
39,44,0.55
39,4,0.55
39,69,0.6
39,21,0.6
77,1,0.65
77,23,0.55
39,1,0.9
39,17,0.65
77,20,0.65
77,60,0.7
77,37,0.55
1,10,0.85
13,10,0.9
21,10,0.9
41,10,0.7
6,10,0.65
54,62,0.6
1,74,0.55
1,9,0.6
1,56,0.6
1,62,0.25
1,20,0.6
1,19,0.8
54,7,0.8
54,13,0.6
17,20,0.6
7,20,0.7
54,1,0.55
