node1,node2,weight
255,60,0.55
396,392,0.55
60,255,0.55
392,396,0.55
60,223,0.85
60,147,0.55
60,202,0.65
60,194,0.55
60,29,0.6
60,191,0.7
60,205,0.55
60,276,0.65
64,166,0.55
60,254,0.65
320,60,0.55
279,60,0.9
108,60,0.55
339,60,0.65
198,60,0.6
160,60,0.55
159,60,0.6
142,60,0.55
252,60,0.55
257,254,0.75
17,254,0.55
7,254,0.55
254,60,0.65
1,60,0.9
254,7,0.55
254,17,0.6
254,296,0.6
77,60,0.7
60,77,0.7
60,193,0.55
60,112,0.7
60,7,0.85
60,269,0.55
60,340,0.55
60,21,0.55
29,60,0.6
265,60,0.7
148,60,0.6
56,60,0.6
224,60,0.75
41,60,0.55
78,60,0.55
213,60,0.6
60,229,0.6
60,1,0.85
132,142,0.55
110,142,0.55
7,142,0.65
2,142,0.55
203,142,0.55
64,142,0.55
320,142,0.55
60,199,0.55
266,60,0.75
251,60,0.75
261,60,0.6
60,75,0.65
60,230,0.55
60,231,0.55
60,299,0.6
60,142,0.55
60,160,0.55
60,244,0.7
13,159,0.55
132,159,0.55
378,159,0.6
288,159,0.55
60,159,0.6
7,159,0.55
276,159,0.55
60,212,0.7
200,7,0.6
280,7,0.7
358,7,0.65
210,7,0.55
29,7,0.6
326,7,0.55
206,7,0.6
60,218,0.55
217,60,0.6
312,60,0.6
60,264,0.7
60,265,0.7
100,64,0.55
1,159,0.6
273,159,0.55
256,64,0.55
383,64,0.6
108,104,0.55
108,23,0.55
108,7,0.55
41,64,0.55
241,340,0.8
257,340,0.8
104,64,0.75
60,252,0.55
94,64,0.55
88,60,0.7
164,60,0.75
75,60,0.65
214,60,0.65
228,60,0.6
309,64,0.65
60,250,0.65
60,178,0.6
60,100,0.6
143,396,0.55
60,261,0.6
60,88,0.6
270,396,0.55
60,312,0.7
60,209,0.65
60,228,0.55
60,56,0.6
384,396,0.6
64,3,0.55
64,202,0.55
64,249,0.55
64,7,0.65
64,189,0.65
64,41,0.55
283,396,0.55
141,273,0.55
399,273,0.55
159,273,0.55
171,273,0.55
227,273,0.55
206,273,0.6
257,273,0.8
77,396,0.55
60,213,0.6
60,243,0.75
60,257,1.0
2,3,0.9
2,135,0.6
2,6,0.75
2,1,0.9
2,167,0.9
2,39,0.9
2,7,0.75
2,60,0.75
2,77,0.6
227,396,0.6
298,299,0.55
60,242,0.8
60,164,0.75
7,60,0.75
104,60,0.65
250,60,0.65
208,60,0.65
60,78,0.55
273,206,0.6
273,399,0.55
273,141,0.6
273,171,0.55
273,64,0.55
273,144,0.6
273,60,0.65
60,208,0.65
4,13,0.9
218,60,0.55
41,148,0.55
359,60,0.65
276,60,0.65
60,148,0.6
257,218,0.75
182,148,0.55
388,148,0.55
194,60,0.55
280,160,0.65
13,160,0.6
257,60,0.75
199,60,0.55
285,60,0.55
148,182,0.55
148,41,0.55
148,388,0.55
242,60,0.8
7,283,0.65
295,283,0.75
284,283,1.0
60,285,0.55
60,279,0.6
171,283,0.6
13,96,0.55
13,34,0.55
13,41,0.7
13,29,0.6
13,7,0.55
13,353,0.8
