node1,node2,weight
1,68,0.6
1,7,0.95
97,68,0.55
7,68,0.65
41,68,0.55
64,68,0.55
1,29,0.7
134,1,0.55
141,1,0.6
234,1,0.55
178,1,0.9
114,1,0.6
145,1,0.55
192,1,0.8
4,1,1.0
1,47,0.65
1,76,0.6
1,197,0.9
1,60,0.9
1,134,0.65
1,114,0.6
1,111,0.6
1,74,0.55
1,41,0.9
1,39,0.9
1,219,0.65
1,8,0.85
1,227,0.55
1,110,0.55
1,34,0.55
1,234,0.55
1,141,0.55
1,21,0.8
1,180,0.55
1,62,0.25
1,6,0.9
1,10,0.85
1,36,0.65
31,1,0.65
115,1,0.55
110,1,0.55
138,1,0.55
54,1,0.55
2,1,0.9
104,1,0.6
33,1,0.9
1,178,0.85
1,125,0.6
1,165,0.55
1,23,0.8
1,101,0.55
1,4,1.0
1,192,0.65
1,143,0.75
75,1,0.6
57,1,0.85
165,1,0.55
77,1,0.65
139,1,0.6
219,1,1.0
39,1,0.9
41,141,0.55
17,1,0.95
8,1,0.65
206,29,0.55
135,29,0.55
52,29,0.55
62,29,0.55
186,29,0.55
60,29,0.6
7,29,0.6
212,29,0.55
36,1,0.7
60,1,0.85
34,1,0.55
111,1,0.55
5,1,0.65
9,1,1.0
125,1,0.75
88,101,0.95
230,101,0.6
100,101,0.55
134,101,0.55
47,1,0.6
1,138,0.55
1,135,0.7
1,19,0.8
1,120,0.65
119,1,1.0
100,1,0.65
219,29,0.55
13,29,0.6
112,1,0.55
39,21,0.6
93,21,0.9
219,21,0.75
77,21,0.75
72,21,0.55
10,21,0.9
132,21,0.75
7,21,0.75
200,13,0.55
10,1,0.9
29,1,0.7
23,1,0.85
68,1,0.6
101,1,0.55
76,1,0.6
29,52,0.55
143,1,0.75
76,110,0.65
76,7,0.55
200,179,0.45
180,1,0.55
234,206,0.55
177,1,0.7
242,141,0.55
243,141,0.6
7,141,0.6
186,141,0.55
37,141,0.6
134,141,0.75
202,141,0.55
227,1,0.55
135,192,0.6
135,245,0.55
135,223,0.55
135,167,0.55
135,113,0.6
135,2,0.55
135,1,0.55
135,143,0.55
135,152,0.55
135,204,0.4
13,4,0.9
141,186,0.55
247,1,0.55
132,1,1.0
51,1,0.55
171,1,0.6
35,186,0.6
144,178,0.55
194,178,0.55
181,178,0.6
60,178,0.6
135,178,0.55
2,178,0.65
64,186,0.55
60,147,0.55
60,100,0.6
60,41,0.55
60,230,0.55
60,231,0.55
60,223,0.85
60,213,0.6
60,218,0.55
60,148,0.6
29,186,0.55
64,1,0.65
183,186,0.55
204,186,0.6
7,198,0.65
13,199,0.55
29,212,0.55
186,35,0.6
115,35,0.65
4,35,0.75
248,35,0.6
65,35,0.6
143,35,0.65
246,35,0.55
26,35,0.65
29,13,0.6
135,179,0.45
135,202,0.6
135,209,0.55
29,62,0.6
29,60,0.6
29,171,0.55
29,7,0.6
29,198,0.55
29,120,0.6
29,135,0.55
29,51,0.55
1,109,0.55
1,57,0.8
1,71,0.55
1,145,0.55
1,15,0.55
29,206,0.55
78,7,0.55
204,7,0.55
207,7,0.6
232,7,0.6
222,7,0.6
243,7,0.85
144,7,0.55
104,23,1.0
56,114,0.55
35,1,0.55
6,114,0.6
112,23,0.6
69,23,0.55
32,23,0.55
108,23,0.55
77,23,0.55
17,23,0.55
21,114,0.55
1,81,0.55
1,247,0.55
1,159,0.6
1,225,0.55
146,114,0.55
4,31,0.55
4,202,0.9
4,125,0.6
4,13,0.9
4,72,0.7
4,66,0.6
4,61,0.6
4,7,0.85
4,3,0.85
149,114,0.55
35,248,0.6
35,6,0.6
35,79,0.55
35,28,0.55
35,143,0.65
35,65,0.55
35,26,0.55
35,69,0.55
35,70,0.55
39,114,0.55
62,54,0.6
62,149,0.55
62,75,0.6
62,202,0.6
62,249,0.55
62,208,0.55
62,196,0.55
244,114,0.55
41,163,0.55
41,60,0.55
41,202,0.6
41,157,0.55
41,233,0.6
41,83,0.55
41,104,0.55
41,64,0.55
41,75,0.55
