node1,node2,weight
424,7,0.6
7,424,0.6
125,7,0.7
7,142,0.65
7,96,0.55
7,449,0.55
7,41,0.75
7,21,0.75
7,198,0.65
7,330,0.75
7,100,0.6
7,47,0.55
7,209,0.6
7,19,0.75
383,7,0.55
64,7,0.65
161,7,0.65
368,7,0.55
198,7,0.65
215,7,0.75
207,7,0.6
285,7,0.6
209,7,0.55
417,7,0.75
314,7,0.7
156,7,0.55
235,7,0.75
222,7,0.6
269,7,0.55
6,7,0.75
144,7,0.55
270,7,0.7
78,7,0.55
75,7,0.65
35,7,0.6
405,7,0.6
7,249,0.55
7,304,0.65
7,3,0.8
7,204,0.55
7,109,0.55
7,54,0.75
7,2,0.75
7,39,0.75
7,23,0.7
7,171,0.7
209,212,0.55
7,179,0.45
7,294,0.55
7,56,0.65
7,132,0.75
7,28,0.6
7,285,0.55
7,193,0.65
7,188,0.55
209,387,0.55
195,7,0.55
184,7,0.6
142,7,0.7
113,7,0.9
155,7,0.75
209,353,0.55
7,386,0.6
7,13,0.55
7,76,0.55
7,266,0.6
7,29,0.6
209,135,0.6
386,7,0.6
57,7,0.9
429,7,0.55
293,7,0.6
132,7,1.0
17,7,0.7
283,7,1.0
175,7,0.6
330,7,1.0
89,7,0.6
266,7,0.7
243,7,0.85
109,7,0.55
322,7,0.7
425,7,0.65
7,440,0.6
222,276,0.55
232,7,0.6
120,7,0.75
200,7,0.6
188,7,0.55
41,7,0.95
210,7,0.55
222,372,0.55
60,209,0.65
387,209,0.55
135,209,0.55
212,209,0.55
149,209,0.55
353,209,0.6
225,209,0.55
222,295,0.55
212,7,0.55
212,132,0.55
212,29,0.55
212,60,0.7
212,202,0.55
222,363,0.55
1,19,0.8
4,19,0.8
325,19,0.55
23,19,0.55
222,266,0.55
96,7,0.6
111,7,0.55
410,7,0.55
137,7,0.55
110,7,0.55
7,1,0.85
326,7,0.55
310,7,0.75
36,7,0.7
354,7,0.55
34,7,0.55
419,7,0.65
206,7,0.6
116,7,0.6
171,7,0.7
159,7,0.7
19,7,0.95
7,64,0.75
7,215,0.75
7,212,0.55
7,72,0.6
7,254,0.55
7,137,0.55
141,7,0.65
143,7,0.75
76,7,0.55
54,7,0.8
133,7,0.55
7,322,0.7
7,55,0.55
60,7,0.85
304,7,0.6
68,7,0.6
7,113,0.75
7,206,0.6
350,266,0.6
357,266,0.6
257,266,0.75
149,266,0.55
436,266,0.55
1,266,0.55
7,210,0.55
13,10,0.9
13,29,0.6
13,17,0.6
13,35,0.65
13,7,0.55
13,160,0.6
13,156,0.55
13,353,0.8
7,161,0.65
80,7,0.55
88,7,0.65
153,7,0.55
55,7,0.55
29,7,0.6
7,296,0.7
7,175,0.6
296,7,0.75
132,78,0.65
132,41,0.55
132,169,0.6
132,21,0.75
132,202,0.6
132,113,0.65
132,162,0.55
132,142,0.55
228,7,0.55
184,96,0.55
184,270,0.55
184,17,0.6
184,436,0.55
203,7,0.65
21,7,0.75
47,7,0.55
122,7,0.55
2,7,0.75
206,233,0.55
206,256,0.55
206,273,0.6
206,221,0.55
206,240,0.55
206,202,0.65
206,307,0.55
206,166,0.55
304,363,0.6
100,7,0.7
266,1,0.6
7,89,0.6
7,326,0.55
7,108,0.55
7,144,0.55
7,152,0.6
7,222,0.65
7,129,0.7
266,350,0.6
33,7,0.6
449,7,0.55
132,100,0.55
111,100,0.55
64,100,0.55
202,100,0.55
60,100,0.6
266,222,0.55
7,368,0.55
7,358,0.65
7,33,0.6
7,240,0.6
7,111,0.55
7,153,0.6
266,60,0.75
280,7,0.7
358,7,0.65
266,233,0.6
272,7,0.6
56,7,0.65
266,77,0.6
418,7,0.6
134,7,0.65
365,7,0.55
266,149,0.55
4,7,0.85
7,207,0.65
266,436,0.55
262,207,0.55
7,269,0.55
7,78,0.55
7,184,0.6
7,122,0.55
202,7,0.75
440,444,0.55
7,35,0.6
7,351,0.65
7,36,0.65
7,235,0.75
440,7,0.6
274,132,0.55
100,132,0.55
78,132,0.65
104,132,0.55
75,132,0.55
113,132,0.65
149,132,0.55
144,132,0.55
442,1,0.55
41,10,0.7
6,10,0.65
21,10,0.9
1,10,0.85
7,88,0.75
10,2,0.85
10,3,0.85
10,21,0.9
10,8,0.55
10,6,0.85
10,41,0.9
10,25,1.0
10,1,0.9
7,418,0.6
7,110,0.65
41,68,0.55
41,83,0.55
41,104,0.55
41,1,0.9
41,257,0.6
41,167,0.55
41,132,0.55
