node1,node2,weight
120,7,0.75
132,7,1.0
75,7,0.65
111,7,0.55
23,7,0.75
5,7,0.55
108,7,0.55
109,7,0.55
54,7,0.8
13,120,0.6
7,120,0.75
1,120,0.65
29,120,0.6
60,7,0.85
7,3,0.8
7,29,0.6
7,141,0.6
7,122,0.55
7,142,0.65
7,137,0.55
7,13,0.55
36,7,0.7
120,13,0.65
68,7,0.6
134,7,0.65
41,60,0.55
78,60,0.55
148,60,0.6
100,60,0.6
108,60,0.55
7,60,0.75
21,60,0.75
112,60,0.7
53,7,0.7
29,7,0.6
2,7,0.75
89,7,0.6
113,7,0.9
137,7,0.55
19,7,0.95
64,142,0.55
143,142,0.6
60,142,0.55
2,142,0.55
110,142,0.55
132,142,0.55
143,7,0.75
13,135,0.75
13,29,0.6
13,104,0.65
13,1,0.9
13,41,0.7
13,7,0.55
13,4,0.9
1,4,1.0
112,28,0.6
112,93,0.6
52,29,0.55
135,29,0.55
60,29,0.6
1,29,0.7
51,29,0.55
112,96,0.55
112,1,0.55
19,23,0.75
19,1,0.95
19,4,0.65
19,64,0.65
112,64,0.6
112,77,0.55
7,125,0.65
7,17,0.8
7,89,0.6
7,68,0.65
7,108,0.55
112,115,0.6
114,1,0.6
29,60,0.6
13,54,0.6
13,17,0.6
13,10,0.9
13,2,0.6
13,35,0.65
29,1,0.7
7,72,0.6
7,62,0.8
7,100,0.6
7,47,0.55
7,132,0.75
7,80,0.65
7,53,0.7
7,116,0.6
29,52,0.55
115,3,0.0
115,69,0.65
115,78,0.55
115,17,0.55
115,62,0.0
115,1,0.55
115,77,0.65
29,13,0.6
13,56,0.55
29,51,0.55
110,7,0.55
6,7,0.75
96,7,0.6
64,7,0.65
28,7,0.55
64,80,0.55
87,60,0.55
13,16,0.9
142,60,0.55
13,6,0.45
13,34,0.55
75,60,0.65
51,33,0.55
51,1,0.55
51,104,0.55
51,96,0.6
2,60,0.75
7,110,0.65
7,35,0.6
56,60,0.6
7,78,0.55
7,33,0.6
7,129,0.7
7,64,0.75
7,134,0.65
1,60,0.9
1,35,0.7
7,6,0.65
87,4,0.55
7,56,0.65
7,55,0.55
39,7,0.65
1,7,0.95
116,7,0.6
34,7,0.55
7,96,0.55
2,13,0.55
41,13,0.65
96,13,0.55
34,13,0.55
4,13,0.9
149,35,0.7
29,62,0.6
143,135,0.55
143,81,0.55
143,80,0.55
143,110,0.55
143,39,0.6
143,144,0.55
