node1,node2,weight
349,249,0.75
159,273,0.55
249,62,0.55
198,249,0.55
249,64,0.55
249,167,0.55
249,198,0.55
249,241,0.9
249,349,0.55
249,215,0.55
241,249,1.0
323,249,0.55
167,249,0.55
64,249,0.55
215,249,0.55
7,249,0.55
249,7,0.75
249,323,0.55
60,254,0.65
255,60,0.55
75,60,0.65
217,60,0.6
279,60,0.9
312,60,0.6
212,60,0.7
194,60,0.55
164,60,0.75
251,60,0.75
251,1,0.75
251,202,0.75
251,29,0.6
251,245,0.55
251,35,0.55
224,60,0.75
241,231,0.55
78,60,0.55
87,60,0.55
104,60,0.65
299,60,0.65
142,60,0.55
254,60,0.65
241,340,0.8
241,1,0.9
245,251,0.55
257,251,0.75
35,251,0.55
202,251,0.6
60,251,0.55
29,251,0.6
1,251,0.6
241,80,0.65
229,60,0.6
198,224,0.55
110,1,0.55
101,1,0.55
64,1,0.65
112,1,0.55
47,1,0.6
17,1,0.95
8,1,0.65
111,1,0.55
198,150,0.55
60,205,0.55
60,194,0.55
60,159,0.6
60,112,0.7
60,147,0.55
60,7,0.85
60,198,0.55
60,199,0.55
198,288,0.55
198,262,0.55
280,202,0.6
289,202,0.6
278,202,0.65
204,202,0.6
292,202,0.55
230,202,0.6
288,202,0.55
198,29,0.55
198,60,0.6
320,60,0.55
112,60,0.7
202,60,0.75
339,60,0.65
56,60,0.6
198,215,0.55
218,60,0.55
285,60,0.55
250,60,0.65
148,60,0.6
167,41,0.55
198,144,0.6
265,60,0.7
230,198,0.75
7,198,0.65
330,198,0.65
288,198,0.55
285,198,0.55
6,198,0.6
2,198,0.75
283,198,0.55
29,198,0.55
340,60,0.8
7,144,0.55
282,144,0.55
161,144,0.55
181,144,0.55
57,144,0.55
1,144,0.75
278,60,0.7
144,143,0.55
144,283,0.55
144,7,0.55
144,224,0.55
144,202,0.9
144,1,0.75
144,282,0.55
199,60,0.55
132,198,0.6
206,198,0.55
144,198,0.6
100,60,0.6
144,57,0.55
144,181,0.55
144,273,0.55
144,110,0.55
198,330,0.65
198,2,0.9
198,283,0.55
60,264,0.7
60,265,0.7
198,7,0.65
198,285,0.6
198,171,0.6
60,108,0.55
181,183,0.6
181,135,0.55
181,132,0.55
181,178,0.6
60,193,0.55
132,144,0.55
178,144,0.55
78,144,0.65
60,75,0.65
283,7,1.0
283,295,0.75
283,171,0.6
283,284,1.0
60,252,0.55
60,269,0.55
60,279,0.6
60,243,0.75
60,261,0.6
60,100,0.6
60,172,0.55
60,250,0.65
6,4,0.6
6,5,0.6
6,7,0.75
6,114,0.6
6,2,0.7
6,268,0.65
60,273,0.6
60,285,0.55
141,285,0.55
7,285,0.55
62,285,0.55
198,230,0.75
184,7,0.6
150,149,0.55
150,198,0.55
150,41,0.55
36,7,0.7
310,7,0.75
53,7,0.7
206,7,0.6
68,7,0.6
88,7,0.65
272,7,0.6
166,7,0.65
60,191,0.7
60,208,0.65
60,217,0.6
60,218,0.55
60,41,0.55
111,7,0.55
61,2,0.6
142,2,0.55
7,2,0.75
10,2,0.85
21,2,0.75
156,2,0.55
115,2,0.65
96,7,0.6
6,32,0.55
6,10,0.65
6,1,0.9
6,258,0.55
6,173,0.65
19,7,0.95
195,7,0.55
318,163,0.55
110,7,0.55
1,320,0.65
80,7,0.55
330,7,1.0
153,7,0.55
109,7,0.55
232,7,0.6
4,7,0.85
257,320,0.65
134,110,0.55
35,110,0.6
104,110,0.6
7,110,0.65
142,110,0.55
219,110,0.55
142,320,0.55
110,134,0.55
110,2,0.55
110,144,0.55
110,104,0.55
110,155,0.55
110,142,0.55
141,7,0.65
7,206,0.6
7,135,0.6
7,345,0.6
7,20,0.7
7,21,0.75
7,72,0.6
7,204,0.55
7,155,0.7
186,141,0.55
256,141,0.55
7,141,0.6
285,141,0.55
37,141,0.6
41,141,0.55
1,141,0.55
2,110,0.55
1,110,0.55
57,110,0.55
7,209,0.6
7,125,0.65
7,56,0.65
7,283,0.65
7,153,0.6
7,330,0.75
116,7,0.6
206,256,0.55
295,256,0.65
257,256,0.75
287,256,0.55
77,256,0.55
29,256,0.55
141,256,0.55
144,153,0.55
134,141,0.75
134,7,0.65
134,101,0.55
134,1,0.55
134,132,0.55
134,202,0.55
256,29,0.55
7,29,0.6
219,29,0.55
135,29,0.55
280,29,0.55
274,29,0.6
243,141,0.6
202,141,0.55
275,141,0.55
7,195,0.55
7,171,0.7
7,202,0.7
7,108,0.55
7,260,0.7
7,143,0.7
7,39,0.75
219,21,0.75
219,7,0.6
219,109,0.55
219,37,0.6
219,64,0.75
193,7,0.8
13,29,0.6
52,29,0.55
62,29,0.55
206,29,0.55
328,29,0.55
41,163,0.55
141,186,0.55
141,242,0.55
141,41,0.55
141,134,0.75
141,202,0.55
164,163,0.55
143,110,0.55
41,110,0.55
112,110,0.55
1,104,0.55
224,257,0.7
60,87,0.55
60,224,0.7
60,231,0.55
60,104,0.6
256,64,0.55
257,276,0.7
257,279,0.7
257,224,0.75
257,312,0.7
257,105,0.8
257,60,0.75
256,153,0.55
257,104,0.75
257,295,0.7
257,250,0.75
257,214,0.75
257,265,0.7
257,242,0.75
257,283,0.65
257,310,0.7
257,264,0.75
256,77,0.55
224,198,0.55
224,171,0.55
224,144,0.55
257,343,0.7
257,273,0.8
257,234,0.75
257,228,0.75
257,266,0.75
257,217,0.75
257,244,0.75
257,268,0.8
256,295,0.55
256,287,0.55
314,257,0.7
41,257,0.6
346,257,0.55
333,257,0.7
309,257,0.6
284,257,0.7
