node1,node2,weight
1,76,0.6
110,76,0.6
76,110,0.65
76,7,0.55
76,1,0.6
7,76,0.55
1,139,0.6
1,51,0.55
1,21,0.8
1,23,0.8
1,135,0.7
1,114,0.6
1,111,0.6
1,109,0.55
7,64,0.75
101,1,0.55
111,1,0.55
144,1,0.75
29,7,0.6
141,7,0.65
28,7,0.55
21,7,0.75
111,7,0.55
60,7,0.85
19,7,0.95
29,1,0.7
119,1,1.0
100,1,0.65
41,1,0.9
138,1,0.55
10,1,0.9
33,1,0.9
47,1,0.6
60,1,0.85
97,68,0.55
100,101,0.55
1,5,0.7
1,80,0.6
1,71,0.55
1,15,0.55
1,4,1.0
100,64,0.55
39,109,0.55
61,109,1.0
7,109,0.55
100,60,0.6
100,132,0.55
110,41,0.55
110,57,0.55
110,134,0.55
110,1,0.55
110,2,0.55
110,144,0.55
110,7,0.55
100,7,0.7
100,111,0.55
88,60,0.7
87,60,0.55
1,60,0.9
29,60,0.6
112,60,0.7
148,60,0.6
7,60,0.75
7,28,0.6
1,31,0.6
1,20,0.6
1,134,0.65
1,47,0.65
1,3,0.8
1,8,0.85
7,134,0.65
78,7,0.55
57,7,0.9
142,7,0.7
41,7,0.95
47,7,0.55
23,7,0.75
7,4,0.7
120,7,0.75
34,7,0.55
13,7,0.55
33,7,0.6
7,135,0.6
7,137,0.55
7,55,0.55
7,57,0.7
7,47,0.55
7,122,0.55
7,133,0.55
7,141,0.6
7,20,0.7
7,142,0.65
1,7,0.95
1,9,0.6
1,54,0.55
1,62,0.25
1,34,0.55
7,80,0.65
5,1,0.65
81,1,0.55
75,1,0.6
31,1,0.65
104,1,0.6
135,1,0.55
1,64,0.65
1,39,0.9
1,33,0.85
141,134,0.75
101,134,0.55
132,134,0.55
1,6,0.9
1,10,0.85
81,93,0.65
81,17,0.55
81,69,0.6
81,107,0.6
81,149,0.55
1,115,0.55
19,1,0.95
57,1,0.85
4,1,1.0
112,1,0.55
7,1,0.85
35,1,0.55
17,1,0.95
1,2,0.9
1,19,0.8
143,135,0.55
113,135,0.6
2,135,0.6
29,135,0.55
13,135,0.75
41,75,0.55
21,1,0.9
39,7,0.65
137,7,0.55
89,7,0.6
77,1,0.65
105,41,0.55
70,41,0.55
140,41,0.55
89,41,0.55
10,41,0.9
2,41,0.6
68,41,0.55
64,1,0.65
139,1,0.6
36,1,0.7
125,1,0.75
