node1,node2,weight
186,141,0.55
186,29,0.55
29,186,0.55
183,186,0.55
141,186,0.55
35,186,0.6
64,186,0.55
186,64,0.55
186,183,0.55
186,35,0.6
77,39,0.65
198,29,0.55
96,35,0.55
26,35,0.65
95,35,0.55
7,35,0.6
6,35,0.7
115,35,0.65
13,35,0.65
1,29,0.7
52,29,0.55
62,29,0.55
135,29,0.55
13,29,0.6
60,29,0.6
51,29,0.55
7,29,0.6
183,143,0.55
183,181,0.6
54,62,0.6
96,13,0.55
159,13,0.55
29,13,0.6
104,13,0.7
104,35,0.65
65,35,0.6
28,35,0.55
56,13,0.55
7,13,0.55
143,173,0.55
143,35,0.65
143,81,0.55
143,80,0.55
143,39,0.6
143,110,0.55
143,183,0.55
143,142,0.6
143,144,0.55
1,13,0.65
134,141,0.75
1,141,0.55
41,141,0.55
37,141,0.6
7,141,0.6
17,13,0.6
7,64,0.75
57,64,0.75
104,64,0.75
80,64,0.55
167,64,0.55
68,64,0.55
94,64,0.55
41,64,0.55
61,77,0.7
144,143,0.55
1,64,0.65
142,64,0.55
149,64,0.6
19,64,0.65
7,143,0.7
162,41,0.55
4,41,0.55
141,41,0.55
137,41,0.55
2,41,0.6
68,41,0.55
10,41,0.9
174,41,0.55
39,143,0.6
64,41,0.55
64,189,0.65
64,104,1.0
64,68,0.55
64,142,0.55
64,167,0.55
64,57,0.65
80,143,0.55
69,35,0.6
70,35,0.55
4,35,0.75
149,35,0.7
33,35,0.7
153,143,0.6
96,106,0.55
96,93,0.6
96,112,0.55
96,15,0.7
96,104,0.6
96,51,0.6
96,70,0.65
142,143,0.6
64,112,0.6
64,7,0.65
64,94,0.55
64,1,0.65
64,80,0.55
1,143,0.75
35,149,0.6
35,6,0.6
35,28,0.55
35,56,0.6
35,69,0.55
35,70,0.55
35,79,0.55
35,110,0.6
35,26,0.55
35,143,0.65
81,1,0.55
81,107,0.6
81,93,0.65
81,17,0.55
81,69,0.6
81,149,0.55
37,77,0.55
70,41,0.55
104,88,0.65
104,1,0.6
104,51,0.55
104,191,0.55
104,108,0.55
104,113,0.55
104,23,1.0
104,171,0.55
60,41,0.55
166,64,0.55
112,64,0.6
105,41,0.55
141,37,0.6
141,7,0.65
141,1,0.6
141,134,0.75
148,41,0.55
143,153,0.55
143,192,0.55
13,41,0.7
104,41,0.55
33,7,0.6
1,144,0.75
60,1,0.85
1,101,0.55
1,39,0.9
1,33,0.85
1,3,0.8
1,8,0.85
1,197,0.9
1,60,0.9
1,47,0.65
1,7,0.95
1,41,0.9
1,62,0.25
21,1,0.9
144,7,0.55
55,7,0.55
29,7,0.6
2,7,0.75
76,7,0.55
166,7,0.65
156,7,0.55
96,7,0.6
57,7,0.9
78,1,0.55
17,81,0.55
80,81,0.9
149,81,0.65
1,81,0.55
107,81,0.65
69,81,0.6
93,81,0.6
180,1,0.55
89,41,0.55
140,41,0.55
86,41,0.55
157,41,0.55
145,1,0.55
83,41,0.55
68,1,0.6
47,1,0.6
64,100,0.55
64,166,0.55
7,184,0.6
60,191,0.7
1,19,0.8
7,19,0.75
23,19,0.55
4,19,0.8
