node1,node2,weight
1,115,0.55
115,69,0.65
1,10,0.85
112,115,0.6
77,115,0.65
1,260,0.55
99,69,0.55
35,69,0.55
39,69,0.6
23,69,0.55
62,69,0.55
28,69,0.65
1,51,0.55
1,223,0.85
1,225,0.55
1,110,0.55
81,69,0.6
1,62,0.25
115,35,0.65
115,17,0.55
115,78,0.55
115,62,0.0
115,3,0.0
115,2,0.65
115,39,0.55
115,77,0.65
109,7,0.55
64,112,0.6
69,39,0.6
69,35,0.6
112,60,0.7
112,61,0.6
112,1,0.55
112,28,0.6
112,23,0.6
112,235,0.55
112,77,0.55
69,28,0.65
112,174,0.55
112,110,0.55
112,64,0.6
112,96,0.55
69,81,0.6
174,112,0.55
60,112,0.7
96,112,0.55
77,112,0.55
69,62,0.55
64,383,0.55
64,3,0.55
64,256,0.55
64,238,0.55
64,288,0.55
64,309,0.65
64,249,0.55
69,23,0.55
1,64,0.65
100,64,0.55
57,64,0.75
80,64,0.55
7,64,0.75
399,64,0.55
69,99,0.7
64,166,0.55
64,1,0.65
64,186,0.55
64,301,0.55
150,149,0.55
64,316,0.55
1,23,0.8
301,64,0.55
94,64,0.55
19,64,0.65
166,64,0.55
304,64,0.7
239,64,0.55
272,64,0.55
288,64,0.55
317,64,0.55
1,125,0.6
316,274,0.55
316,64,0.55
1,197,0.9
1,60,0.9
68,64,0.55
273,64,0.55
202,64,0.55
1,247,0.55
1,2,0.9
1,76,0.6
64,94,0.55
78,132,0.65
132,100,0.55
7,100,0.6
111,100,0.55
60,100,0.6
64,100,0.55
202,100,0.55
78,149,0.55
142,64,0.55
221,64,0.55
41,64,0.55
78,144,0.65
64,317,0.55
78,1,0.55
60,231,0.55
60,279,0.6
60,108,0.55
60,199,0.55
60,202,0.65
60,251,0.55
60,250,0.65
60,7,0.85
78,36,0.6
64,104,1.0
64,219,0.55
64,350,0.55
78,60,0.55
76,1,0.6
39,1,0.9
356,1,0.55
5,1,0.65
17,1,0.95
8,1,0.65
353,1,1.0
4,1,1.0
78,7,0.55
62,29,0.55
62,196,0.55
62,202,0.6
62,149,0.55
62,208,0.55
62,312,0.55
64,189,0.65
112,93,0.6
204,274,0.55
295,274,0.6
215,274,0.55
257,274,0.75
242,274,0.55
29,274,0.6
327,274,0.55
64,272,0.55
64,142,0.55
115,1,0.55
132,198,0.6
132,72,0.65
132,78,0.65
132,152,0.55
132,157,0.6
132,127,0.6
132,149,0.55
64,202,0.55
64,304,0.6
13,199,0.55
185,199,0.55
112,223,0.55
39,4,0.55
39,45,0.55
39,7,0.65
39,2,0.9
39,223,0.9
39,245,0.9
39,17,0.65
64,41,0.55
64,68,0.55
282,4,0.6
13,4,0.9
31,4,0.6
6,4,0.6
45,4,0.75
125,4,0.6
87,4,0.55
72,4,0.7
26,4,0.55
36,78,0.6
2,13,0.55
96,13,0.55
160,13,0.6
156,13,0.55
200,13,0.55
104,13,0.7
353,13,0.8
149,78,0.55
13,135,0.75
13,56,0.55
13,16,0.9
13,10,0.9
13,270,0.55
13,96,0.55
13,7,0.55
122,78,0.55
352,4,0.55
41,4,0.55
149,4,0.85
60,78,0.55
4,66,0.6
4,304,0.75
4,87,0.55
4,189,0.55
4,26,0.55
4,319,0.75
4,61,0.6
