node1,node2,weight
350,353,0.6
304,353,0.55
386,353,0.55
409,353,0.55
135,353,0.55
215,353,0.6
198,353,0.55
425,353,0.55
433,353,0.6
202,353,0.65
202,304,0.65
62,304,0.55
4,304,0.75
1,304,0.65
64,304,0.6
353,304,0.55
322,304,0.55
41,304,0.55
57,353,0.6
353,25,0.55
13,350,0.6
353,350,0.6
1,350,0.55
35,350,0.55
64,350,0.55
295,350,0.65
239,350,0.55
77,350,0.55
353,13,0.8
209,353,0.55
325,353,0.55
156,353,0.55
353,386,0.55
4,202,0.9
4,125,0.6
4,13,0.9
4,319,0.75
4,423,0.09999999999999998
4,62,0.85
4,61,0.6
4,3,0.85
4,45,0.8
4,57,0.75
353,209,0.6
342,304,0.7
363,304,0.65
93,304,0.55
29,304,0.55
353,202,0.65
144,353,0.55
35,353,0.55
1,353,0.75
353,433,0.55
353,135,0.6
19,4,0.65
26,4,0.55
72,4,0.7
66,4,0.6
17,4,0.55
13,4,0.9
125,4,0.6
39,4,0.55
353,198,0.55
266,350,0.6
347,350,0.65
13,353,0.8
387,209,0.55
353,310,0.0
353,1,1.0
353,144,0.55
353,215,0.6
353,134,1.0
353,57,0.6
353,325,0.55
353,35,0.55
353,409,0.55
353,156,0.55
64,353,0.55
310,282,0.55
310,202,0.55
310,7,0.75
310,25,0.55
230,202,0.6
77,28,0.65
77,115,0.65
361,13,0.55
28,231,0.55
28,374,0.55
28,69,0.65
28,132,0.55
28,7,0.55
28,35,0.55
425,13,0.65
115,78,0.55
115,35,0.65
115,17,0.55
115,77,0.65
115,3,0.0
115,2,0.65
115,62,0.0
115,69,0.65
29,13,0.6
2,77,0.6
266,77,0.6
256,77,0.55
125,77,0.6
412,77,0.55
61,77,0.7
37,77,0.55
308,13,0.55
21,77,0.75
60,77,0.7
112,77,0.55
200,13,0.55
1,115,0.55
448,115,0.8
112,115,0.6
35,13,0.65
112,28,0.6
17,28,0.55
69,28,0.65
231,28,0.55
374,28,0.55
132,28,0.55
239,28,0.55
7,28,0.6
104,13,0.7
35,28,0.55
77,308,0.55
215,288,0.55
69,62,0.55
1,62,0.25
304,62,0.55
325,62,0.6
75,62,0.6
268,62,0.85
204,62,0.75
200,62,0.55
215,434,0.55
215,229,0.55
215,378,0.55
149,132,0.55
104,132,0.55
202,132,0.6
127,132,0.55
198,132,0.55
181,132,0.55
75,132,0.55
1,132,0.55
215,321,0.55
350,77,0.55
215,198,0.6
374,346,0.55
374,35,0.55
215,221,0.6
39,239,0.55
15,239,0.7
36,239,0.6
37,239,0.55
350,239,0.75
219,239,0.55
215,249,0.55
77,396,0.55
387,423,0.55
7,304,0.65
135,304,0.55
421,423,0.55
2,149,0.55
129,149,0.55
17,149,0.6
238,149,0.55
104,149,0.55
62,149,0.55
309,149,0.55
114,149,0.55
405,423,0.55
13,200,0.55
13,308,0.55
13,16,0.9
13,10,0.9
13,54,0.6
13,96,0.55
13,160,0.6
13,270,0.55
13,199,0.55
350,13,0.6
1,13,0.65
342,13,0.7
34,13,0.55
199,13,0.55
383,423,0.55
239,36,0.6
239,15,0.6
239,64,0.55
239,39,0.55
239,37,0.55
239,219,0.55
77,39,0.65
77,15,0.55
304,135,0.55
304,29,0.55
304,64,0.7
143,39,0.6
115,39,0.55
109,39,0.55
1,39,0.9
7,39,0.75
44,39,0.55
69,39,0.6
304,93,0.55
423,387,0.55
423,4,0.55
423,405,0.55
423,421,0.55
423,383,0.55
304,186,0.55
304,342,0.65
304,1,0.55
135,181,0.55
144,181,0.55
178,181,0.6
183,181,0.6
425,181,0.55
132,181,0.55
77,21,0.75
4,19,0.8
7,361,0.6
202,361,0.55
257,361,0.7
4,35,0.75
115,1,0.55
4,39,0.55
293,7,0.6
120,7,0.75
429,7,0.55
228,7,0.55
133,7,0.55
283,7,1.0
57,7,0.9
144,7,0.55
4,7,0.85
219,359,0.55
219,176,0.55
219,110,0.55
219,375,0.6
219,109,0.55
219,21,0.75
219,29,0.55
219,7,0.6
219,64,0.75
219,37,0.6
4,2,0.8
77,125,0.55
140,41,0.55
110,41,0.55
36,41,0.6
10,41,0.9
157,41,0.55
132,41,0.55
86,41,0.55
104,41,0.55
7,41,0.75
308,39,0.7
298,39,0.65
149,39,0.7
167,39,0.9
10,2,0.85
10,3,0.85
10,6,0.85
10,21,0.9
10,1,0.9
10,25,1.0
10,8,0.55
7,4,0.7
87,4,0.55
189,4,0.55
304,4,0.65
77,1,0.65
77,23,0.55
77,37,0.55
77,256,0.55
77,6,0.65
270,396,0.55
270,184,0.55
270,13,0.55
270,421,0.55
270,7,0.7
270,93,0.6
270,387,0.55
270,1,0.75
35,374,0.55
346,374,0.55
