node1,node2,weight
4,39,0.55
61,4,0.65
4,72,0.7
4,7,0.85
4,41,0.55
4,45,0.8
4,87,0.55
4,61,0.6
87,4,0.55
39,44,0.55
39,21,0.6
39,69,0.6
39,2,0.9
39,45,0.55
39,7,0.65
39,1,0.9
31,4,0.6
41,4,0.55
7,4,0.7
1,4,1.0
39,4,0.55
72,4,0.7
13,4,0.9
45,39,0.6
44,39,0.55
2,39,0.9
69,39,0.6
17,39,0.55
21,39,0.6
45,4,0.75
41,68,0.55
28,69,0.65
13,54,0.6
13,25,1.0
13,35,0.65
13,10,0.9
13,2,0.6
13,29,0.6
62,69,0.55
7,72,0.6
23,69,0.55
39,17,0.65
81,69,0.6
4,2,0.8
4,26,0.55
4,1,1.0
4,3,0.85
4,66,0.6
4,17,0.65
99,69,0.55
26,4,0.55
17,4,0.55
35,69,0.55
6,4,0.6
57,4,0.6
54,1,0.55
1,6,0.9
1,10,0.85
4,31,0.55
4,13,0.9
1,8,0.85
1,62,0.25
4,57,0.75
4,19,0.8
1,74,0.55
7,39,0.75
1,39,0.9
77,39,0.65
1,51,0.55
44,37,0.55
1,21,0.8
1,5,0.7
31,1,0.65
7,62,0.8
7,17,0.8
19,4,0.65
7,54,0.75
21,1,0.9
21,10,0.9
21,7,0.75
21,36,0.6
21,3,0.85
21,93,0.9
21,2,0.75
7,2,0.75
7,13,0.55
13,96,0.55
13,1,0.9
13,16,0.9
13,7,0.55
60,77,0.7
57,7,0.9
23,7,0.75
29,7,0.6
66,4,0.6
28,7,0.55
2,21,0.75
72,21,0.55
10,21,0.9
77,21,0.75
60,21,0.55
78,7,0.55
89,7,0.6
23,1,0.85
