node1,node2,weight
36,21,0.6
37,36,0.55
21,36,0.6
7,36,0.65
15,36,0.55
46,36,0.55
1,36,0.65
13,29,0.6
36,41,0.6
36,37,0.55
36,7,0.7
36,46,0.55
36,35,0.6
36,1,0.7
13,25,1.0
13,35,0.65
13,7,0.55
13,6,0.45
13,41,0.7
13,17,0.6
26,35,0.65
35,33,0.65
41,36,0.6
35,1,0.55
1,31,0.6
1,10,0.85
1,41,0.9
1,39,0.9
1,23,0.8
1,7,0.95
1,15,0.55
35,6,0.6
35,7,0.6
41,10,0.7
41,4,0.55
41,13,0.65
41,7,0.95
41,1,0.9
35,26,0.55
35,28,0.55
7,4,0.7
28,35,0.55
7,47,0.55
7,20,0.7
7,17,0.8
7,39,0.75
7,41,0.75
7,2,0.75
6,35,0.7
4,35,0.75
1,35,0.7
29,13,0.6
29,7,0.6
29,1,0.7
