node1,node2,weight
110,1,0.55
138,1,0.55
134,110,0.55
138,132,0.55
142,110,0.55
112,110,0.55
1,138,0.55
132,138,0.55
144,110,0.55
57,110,0.55
41,110,0.55
101,1,0.55
251,1,0.75
7,1,0.85
132,1,1.0
13,1,0.9
141,1,0.6
78,1,0.55
7,110,0.65
143,110,0.55
35,110,0.6
7,54,0.75
7,222,0.65
7,210,0.55
7,88,0.75
7,215,0.75
7,198,0.65
5,1,0.65
110,2,0.55
110,144,0.55
5,6,0.65
5,7,0.55
110,134,0.55
57,64,0.75
57,4,0.6
57,1,0.85
57,7,0.9
57,144,0.55
110,7,0.55
1,145,0.55
1,15,0.55
1,251,0.6
1,234,0.55
1,68,0.6
110,143,0.55
1,17,0.95
1,31,0.6
1,60,0.9
1,41,0.9
1,192,0.65
1,165,0.55
1,247,0.55
110,104,0.55
100,7,0.7
184,7,0.6
111,7,0.55
76,7,0.55
17,7,0.7
188,7,0.55
178,1,0.9
110,57,0.55
110,41,0.55
110,142,0.55
234,206,0.55
234,1,0.55
110,76,0.6
1,215,0.55
1,134,0.65
1,114,0.6
1,111,0.6
1,171,0.6
1,47,0.65
1,245,0.55
29,1,0.7
76,110,0.65
51,1,0.55
135,1,0.55
31,1,0.65
34,1,0.55
215,1,0.55
155,110,0.55
57,33,0.55
57,228,0.65
57,25,0.6
104,110,0.6
1,4,1.0
1,271,0.55
1,296,0.55
1,270,0.75
1,57,0.8
1,159,0.6
104,1,0.6
33,1,0.9
1,20,0.6
1,5,0.7
7,5,0.55
6,5,0.6
1,125,0.6
86,41,0.55
104,41,0.55
13,41,0.7
60,41,0.55
89,41,0.55
147,41,0.55
1,178,0.85
199,60,0.55
112,60,0.7
2,60,0.75
56,60,0.6
29,60,0.6
1,119,0.55
178,57,0.55
33,57,0.55
7,57,0.7
113,57,0.6
64,57,0.65
4,57,0.75
1,32,0.55
1,34,0.55
202,7,0.75
269,7,0.55
232,7,0.6
185,7,0.55
198,7,0.65
1,8,0.85
1,197,0.9
162,41,0.55
174,41,0.55
137,41,0.55
68,41,0.55
167,41,0.55
83,41,0.55
149,6,0.8
41,137,0.55
1,29,0.7
265,41,0.55
148,41,0.55
10,41,0.9
1,61,0.75
7,137,0.55
1,141,0.55
1,78,0.55
137,7,0.55
1,36,0.65
1,266,0.55
7,41,0.75
41,147,0.55
41,105,0.55
41,233,0.6
41,64,0.55
41,68,0.55
41,201,0.55
41,257,0.6
41,4,0.55
41,86,0.55
41,13,0.65
41,141,0.55
41,157,0.55
13,56,0.55
13,4,0.9
13,25,1.0
13,35,0.65
13,7,0.55
119,1,1.0
100,1,0.65
9,1,1.0
23,1,0.85
74,1,0.55
68,1,0.6
36,41,0.6
163,41,0.55
140,41,0.55
105,41,0.55
296,7,0.75
75,7,0.65
116,7,0.6
153,7,0.55
36,7,0.7
41,7,0.95
41,132,0.55
1,71,0.55
35,1,0.55
17,1,0.95
111,1,0.55
225,1,0.55
227,1,0.55
1,110,0.55
75,1,0.6
75,179,0.55
75,41,0.6
75,132,0.55
75,60,0.65
1,143,0.75
1,180,0.55
1,225,0.55
41,162,0.55
147,179,0.55
110,155,0.55
219,110,0.55
1,80,0.6
1,274,0.55
41,148,0.55
1,35,0.7
41,265,0.55
41,202,0.6
41,104,0.55
1,219,0.65
134,141,0.75
134,1,0.55
134,101,0.55
134,202,0.55
134,7,0.65
1,62,0.25
1,10,0.85
1,144,0.75
96,6,0.0
233,206,0.55
71,1,0.9
228,57,0.8
219,1,1.0
47,1,0.6
112,1,0.55
39,1,0.9
1,139,0.6
1,76,0.6
1,261,0.55
144,57,0.55
19,1,0.95
8,1,0.65
36,1,0.7
60,1,0.85
274,1,0.55
37,219,0.6
202,219,0.65
199,219,0.55
176,219,0.55
259,219,0.55
64,219,0.55
1,21,0.8
1,135,0.7
143,144,0.55
78,144,0.65
132,144,0.55
161,144,0.55
224,144,0.55
134,132,0.55
54,1,0.55
141,186,0.55
141,285,0.55
141,202,0.55
141,275,0.55
141,134,0.75
239,219,0.55
6,219,0.7
29,219,0.55
273,144,0.6
181,144,0.55
198,144,0.6
219,64,0.75
219,109,0.55
219,259,0.55
219,6,0.6
219,239,0.55
219,29,0.55
60,261,0.6
257,261,0.75
96,104,0.6
257,265,0.7
266,233,0.6
257,266,0.75
222,266,0.55
149,266,0.55
7,266,0.6
206,233,0.55
266,149,0.55
202,134,0.6
7,134,0.65
101,134,0.55
132,134,0.55
1,19,0.8
1,223,0.85
1,39,0.9
1,33,0.85
122,7,0.55
209,7,0.55
33,7,0.6
171,7,0.7
120,7,0.75
1,54,0.55
266,1,0.6
266,7,0.7
266,77,0.6
266,60,0.75
257,279,0.7
257,29,0.75
257,276,0.7
257,284,0.7
257,278,0.75
257,234,0.75
1,51,0.55
266,222,0.55
