node1,node2,weight
202,139,0.55
427,202,0.7
202,358,0.65
427,25,0.45
427,104,0.55
427,441,0.6
427,463,0.0
427,467,0.0
427,491,0.55
427,449,0.6
202,158,0.55
202,7,0.75
202,251,0.6
202,143,0.55
202,4,0.85
202,271,0.55
202,280,0.6
202,310,0.55
202,488,0.55
202,206,0.65
202,240,0.6
427,163,0.55
202,214,0.55
441,427,0.6
491,427,0.55
163,427,0.55
202,427,0.7
104,427,0.65
202,104,0.65
202,236,0.55
202,447,0.75
41,202,0.6
143,202,0.55
324,202,0.55
212,202,0.55
33,202,0.55
280,202,0.6
204,202,0.6
176,202,0.55
271,202,0.55
240,202,0.6
4,202,0.9
2,202,0.6
292,202,0.55
64,202,0.55
36,202,0.65
60,202,0.65
493,202,0.55
132,139,0.55
64,104,1.0
110,104,0.55
499,104,0.7
132,104,0.55
177,104,0.55
190,104,0.55
108,104,0.55
199,104,0.55
1,139,0.6
144,202,0.9
202,230,0.55
186,204,0.6
257,204,0.7
324,204,0.55
80,204,0.55
293,204,0.55
202,204,0.6
2,204,0.45
135,204,0.4
202,141,0.55
104,23,1.0
104,202,0.65
104,149,0.55
104,111,0.7
104,296,0.75
104,189,0.6
104,108,0.55
104,153,0.6
202,60,0.75
202,219,0.65
104,190,0.55
104,64,0.75
104,110,0.6
104,191,0.55
104,60,0.65
104,13,0.7
104,462,0.6
202,132,0.6
322,310,0.0
7,310,0.45
484,310,0.0
353,310,0.0
171,310,0.0
257,310,0.7
202,41,0.65
7,202,0.7
256,202,0.8
301,202,0.7
310,202,0.55
236,202,0.55
321,202,0.65
202,363,0.65
480,202,0.6
206,202,0.65
214,202,0.55
153,202,0.55
219,202,0.65
221,202,0.7
1,202,0.55
202,288,0.55
164,163,0.55
476,163,0.55
452,163,0.55
318,163,0.55
41,163,0.55
202,322,0.55
202,324,0.55
202,36,0.65
202,176,0.55
202,56,0.55
202,127,0.55
202,235,0.8
202,347,0.6
202,441,0.55
202,493,0.55
202,33,0.55
202,480,0.55
202,278,0.65
202,144,0.9
96,184,0.55
113,104,0.55
204,324,0.55
325,104,0.75
171,104,0.55
111,104,0.7
35,104,0.65
490,104,0.55
13,104,0.65
104,177,0.6
104,363,0.65
104,356,0.65
104,96,0.55
104,179,0.45
104,418,0.6
104,132,0.55
204,80,0.55
153,104,0.6
51,104,0.55
191,104,0.55
60,104,0.6
189,104,0.6
204,7,0.55
158,113,0.6
173,113,0.55
295,113,0.65
132,113,0.65
468,113,0.85
23,113,0.7
135,113,0.6
203,113,0.55
204,274,0.55
204,186,0.6
149,104,0.55
356,104,0.6
204,62,0.75
204,293,0.55
113,135,0.6
113,171,0.55
113,468,0.85
113,219,0.55
113,173,0.6
113,295,0.55
113,125,0.6
257,104,0.75
480,7,0.6
480,495,0.6
7,113,0.75
125,113,0.6
244,113,0.55
104,113,0.55
480,435,0.55
270,135,0.55
355,135,0.55
192,135,0.75
1,135,0.7
304,135,0.55
2,135,0.6
395,135,0.0
7,135,0.6
480,357,0.55
274,204,0.55
7,204,0.55
480,159,0.55
480,488,0.55
104,499,0.7
104,41,0.55
463,468,0.55
495,319,0.55
468,488,0.55
468,437,0.55
468,416,0.6
468,134,0.55
468,428,0.6
468,144,0.55
468,295,0.55
495,280,0.55
467,468,0.55
386,468,0.55
144,468,0.55
134,468,0.55
489,468,0.55
495,468,0.55
423,468,0.55
280,468,0.55
495,480,0.55
463,462,0.6
463,425,0.55
463,467,0.35
495,214,0.6
468,149,0.75
468,386,0.55
468,13,0.55
495,342,0.6
468,463,0.55
467,463,0.55
462,463,0.6
425,463,0.55
488,468,0.55
470,468,0.55
13,468,0.55
149,468,0.65
304,468,0.55
132,134,0.55
353,134,1.0
110,134,0.55
101,134,0.55
389,134,0.55
1,134,0.65
390,134,0.55
468,304,0.55
468,495,0.55
492,468,0.55
416,468,0.6
353,468,0.55
468,492,0.65
468,423,0.55
468,467,0.35
215,353,0.6
21,467,0.55
7,280,0.6
467,21,0.55
6,280,0.55
308,21,0.65
257,21,0.75
219,21,0.75
72,21,0.55
7,21,0.75
490,21,0.9
93,21,0.9
10,21,0.9
484,280,0.6
36,21,0.6
39,21,0.6
284,21,0.55
60,21,0.55
77,21,0.75
35,280,0.55
160,280,0.65
21,2,0.75
21,1,0.9
21,235,0.55
21,308,0.8
21,7,0.75
21,284,0.55
21,3,0.85
21,10,0.9
21,8,0.95
21,114,0.55
468,280,0.6
235,21,0.55
114,21,0.55
1,21,0.8
249,241,0.9
104,1,0.6
1,324,0.55
104,88,0.65
215,324,0.55
227,1,0.55
