node1,node2,weight
202,41,0.65
41,36,0.6
7,41,0.75
64,41,0.55
132,41,0.55
10,41,0.9
70,41,0.55
13,41,0.7
105,41,0.55
162,41,0.55
41,140,0.55
214,202,0.55
206,202,0.65
240,202,0.6
211,202,0.55
7,202,0.7
153,202,0.55
1,202,0.55
139,202,0.55
41,202,0.6
134,202,0.55
135,202,0.6
36,202,0.65
230,202,0.6
221,202,0.7
132,202,0.6
4,202,0.9
41,60,0.55
202,127,0.55
202,7,0.75
202,33,0.55
202,135,0.6
202,62,0.7
202,143,0.55
202,236,0.55
41,64,0.55
144,202,0.9
33,202,0.55
212,202,0.55
64,202,0.55
41,147,0.55
41,104,0.55
41,141,0.55
41,148,0.55
41,132,0.55
41,4,0.55
41,75,0.55
41,1,0.9
41,86,0.55
202,214,0.55
202,4,0.85
202,230,0.55
202,104,0.65
202,153,0.7
202,64,0.55
202,211,0.55
202,100,0.55
41,110,0.55
41,68,0.55
41,105,0.55
41,167,0.55
41,163,0.55
4,26,0.55
35,26,0.55
60,214,0.6
135,214,0.55
221,214,0.55
216,214,0.55
95,70,0.65
134,141,0.75
68,41,0.55
2,41,0.6
89,41,0.55
150,41,0.55
242,141,0.55
41,7,0.95
41,233,0.6
41,174,0.55
243,141,0.6
33,1,0.9
33,51,0.55
33,35,0.7
33,57,0.55
33,215,0.55
33,7,0.6
37,141,0.6
60,29,0.6
60,191,0.7
60,229,0.6
60,230,0.55
60,231,0.55
60,78,0.55
60,213,0.6
60,172,0.55
60,112,0.7
60,194,0.55
202,141,0.55
68,1,0.6
68,97,0.55
68,7,0.6
68,64,0.55
7,141,0.6
64,68,0.55
64,1,0.65
64,100,0.55
64,249,0.55
64,7,0.65
64,80,0.55
64,94,0.55
186,141,0.55
41,168,0.55
41,157,0.55
185,7,0.55
41,89,0.55
7,89,0.6
167,64,0.55
57,64,0.75
19,64,0.65
94,64,0.55
112,64,0.6
186,64,0.55
104,64,0.75
178,1,0.9
178,57,0.55
81,1,0.55
51,1,0.55
31,1,0.65
165,1,0.55
19,1,0.95
76,1,0.6
192,1,0.8
10,1,0.9
178,181,0.6
236,202,0.55
237,202,1.0
178,144,0.55
178,135,0.6
41,13,0.65
41,10,0.7
178,25,0.75
198,215,0.55
202,215,0.8
143,215,0.55
249,215,0.55
1,215,0.55
7,215,0.75
229,215,0.55
178,194,0.55
56,202,0.55
176,202,0.55
4,87,0.55
115,78,0.55
86,41,0.55
146,78,0.55
122,78,0.55
17,1,0.95
8,1,0.65
75,1,0.6
54,1,0.55
112,1,0.55
23,1,0.85
74,1,0.55
9,1,1.0
7,78,0.55
167,2,0.9
39,2,0.9
198,2,0.9
146,2,0.55
110,2,0.55
4,2,0.8
21,2,0.75
7,2,0.75
132,78,0.65
83,41,0.55
137,41,0.55
148,41,0.55
140,41,0.55
163,41,0.55
167,41,0.55
104,41,0.55
144,78,0.75
21,10,0.9
1,10,0.85
13,10,0.9
6,10,0.65
149,78,0.55
180,1,0.55
115,1,0.55
5,1,0.65
29,1,0.7
21,1,0.9
104,1,0.6
13,17,0.6
13,29,0.6
132,157,0.6
13,34,0.55
202,244,0.55
202,240,0.6
202,221,0.7
202,212,0.55
202,36,0.65
202,176,0.55
13,56,0.55
75,41,0.6
168,41,0.55
60,41,0.55
141,41,0.55
110,41,0.55
174,41,0.55
13,1,0.9
41,137,0.55
13,4,0.9
198,230,0.75
13,35,0.65
13,135,0.75
215,143,0.55
215,198,0.6
215,229,0.55
215,249,0.55
215,33,0.55
215,7,0.75
215,202,0.8
215,221,0.6
132,100,0.55
144,143,0.55
127,132,0.55
198,132,0.55
144,132,0.55
139,132,0.55
1,132,0.55
138,132,0.55
181,132,0.55
100,132,0.55
144,110,0.55
219,202,0.65
144,57,0.55
1,29,0.7
1,76,0.6
1,5,0.7
1,178,0.85
1,110,0.55
1,245,0.55
1,143,0.75
144,181,0.55
144,7,0.55
144,198,0.6
148,60,0.6
172,60,0.55
243,60,0.8
7,60,0.75
231,60,0.55
228,60,0.6
56,60,0.6
164,60,0.75
